Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:58:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:59:52 PM  all    8.96    0.00    7.67    0.02    0.00    0.89    0.00    0.00    0.00   82.46
06:00:52 PM  all    9.85    0.00    7.83    0.02    0.00    0.87    0.00    0.00    0.00   81.43
06:01:52 PM  all    9.65    0.00    7.69    0.02    0.00    0.85    0.00    0.00    0.00   81.79
06:02:52 PM  all    8.63    0.00    7.55    0.02    0.00    0.78    0.00    0.00    0.00   83.03
06:03:52 PM  all    8.17    0.00    7.33    0.02    0.00    0.81    0.00    0.00    0.00   83.67
06:04:52 PM  all   10.11    0.00    7.86    0.02    0.00    0.86    0.00    0.00    0.00   81.15
06:05:52 PM  all    8.57    0.00    7.66    0.02    0.00    0.87    0.00    0.00    0.00   82.88
06:06:52 PM  all    9.63    0.00    7.79    0.02    0.00    0.78    0.00    0.00    0.00   81.78
06:07:52 PM  all    8.53    0.00    7.58    0.02    0.00    0.83    0.00    0.00    0.00   83.05
06:08:52 PM  all    8.34    0.00    7.56    0.02    0.00    0.86    0.00    0.00    0.00   83.22
06:09:52 PM  all    8.49    0.00    7.58    0.02    0.00    0.84    0.00    0.00    0.00   83.07
06:10:52 PM  all   10.08    0.00    7.85    0.03    0.00    0.83    0.00    0.00    0.00   81.22
Average:     all    9.08    0.00    7.66    0.02    0.00    0.84    0.00    0.00    0.00   82.40
