Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:52:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:53:55 PM  all   16.56    0.00   13.84    0.05    0.00    0.31    0.00    0.00    0.00   69.23
10:54:55 PM  all   51.89    0.00   14.94    0.08    0.00    0.51    0.00    0.00    0.00   32.58
10:55:55 PM  all   54.73    0.00   19.32    0.04    0.00    0.42    0.00    0.00    0.00   25.48
10:56:55 PM  all   60.30    0.00   21.26    0.04    0.00    0.43    0.00    0.00    0.00   17.97
10:57:55 PM  all   53.76    0.00   18.08    0.04    0.00    0.52    0.00    0.00    0.00   27.59
10:58:55 PM  all   46.12    0.00   14.78    0.03    0.00    0.69    0.00    0.00    0.00   38.38
10:59:55 PM  all   47.54    0.00   13.26    0.03    0.00    0.60    0.00    0.00    0.00   38.57
11:00:55 PM  all   59.87    0.00   19.95    0.04    0.00    0.44    0.00    0.00    0.00   19.70
11:01:55 PM  all   57.68    0.00   23.06    0.03    0.00    0.41    0.00    0.00    0.00   18.82
11:02:55 PM  all   54.25    0.00   18.22    0.03    0.00    0.46    0.00    0.00    0.00   27.04
11:03:55 PM  all   45.13    0.00   14.22    0.03    0.00    0.67    0.00    0.00    0.00   39.95
11:04:55 PM  all   44.36    0.00   13.27    0.04    0.00    0.59    0.00    0.00    0.00   41.74
Average:     all   49.37    0.00   17.02    0.04    0.00    0.50    0.00    0.00    0.00   33.07
