# started on Wed Nov 22 14:04:41 2023

#           time             counts unit events
   240.003806972      1,273,520,670      LLC-loads                                                     (50.00%)
   240.003806972        354,271,067      LLC-load-misses           #   27.82% of all LL-cache hits     (50.00%)
   240.003806972        403,316,841      LLC-stores                                                    (50.00%)
   240.003806972        153,536,090      LLC-store-misses                                              (50.00%)
   240.003806972    <not supported>      LLC-prefetch-misses                                         
   300.006004291      1,272,128,477      LLC-loads                                                     (50.00%)
   300.006004291        355,440,240      LLC-load-misses           #   27.93% of all LL-cache hits     (50.00%)
   300.006004291        398,960,113      LLC-stores                                                    (50.00%)
   300.006004291        155,428,175      LLC-store-misses                                              (50.00%)
   300.006004291    <not supported>      LLC-prefetch-misses                                         
   360.007616117      1,280,615,001      LLC-loads                                                     (50.00%)
   360.007616117        352,980,781      LLC-load-misses           #   27.68% of all LL-cache hits     (50.00%)
   360.007616117        401,974,234      LLC-stores                                                    (50.00%)
   360.007616117        152,982,626      LLC-store-misses                                              (50.00%)
   360.007616117    <not supported>      LLC-prefetch-misses                                         
   420.009524997      1,265,308,096      LLC-loads                                                     (50.00%)
   420.009524997        354,564,288      LLC-load-misses           #   27.85% of all LL-cache hits     (50.00%)
   420.009524997        401,943,462      LLC-stores                                                    (50.00%)
   420.009524997        154,770,398      LLC-store-misses                                              (50.00%)
   420.009524997    <not supported>      LLC-prefetch-misses                                         
   480.012318006      1,278,769,257      LLC-loads                                                     (50.00%)
   480.012318006        353,289,376      LLC-load-misses           #   27.73% of all LL-cache hits     (50.00%)
   480.012318006        398,681,939      LLC-stores                                                    (50.00%)
   480.012318006        155,927,459      LLC-store-misses                                              (50.00%)
   480.012318006    <not supported>      LLC-prefetch-misses                                         
   540.013830994      1,275,922,044      LLC-loads                                                     (50.00%)
   540.013830994        353,116,843      LLC-load-misses           #   27.71% of all LL-cache hits     (50.00%)
   540.013830994        399,361,061      LLC-stores                                                    (50.00%)
   540.013830994        154,681,184      LLC-store-misses                                              (50.00%)
   540.013830994    <not supported>      LLC-prefetch-misses                                         
