# started on Tue Nov 28 12:00:10 2023

#           time             counts unit events
   120.005489899    110,132,112,451      instructions                                                  (60.01%)
   120.005489899        797,764,455      LLC-loads                                                     (60.01%)
   120.005489899        209,860,302      LLC-load-misses           #   26.31% of all LL-cache hits     (60.00%)
   120.005489899        238,669,061      LLC-stores                                                    (39.99%)
   120.005489899         82,665,859      LLC-store-misses                                              (40.00%)
   120.005489899    <not supported>      LLC-prefetch-misses                                         
   150.007572218    108,424,566,167      instructions                                                  (60.00%)
   150.007572218        788,896,769      LLC-loads                                                     (60.01%)
   150.007572218        208,229,651      LLC-load-misses           #   26.25% of all LL-cache hits     (60.00%)
   150.007572218        239,054,362      LLC-stores                                                    (39.99%)
   150.007572218         82,633,324      LLC-store-misses                                              (40.00%)
   150.007572218    <not supported>      LLC-prefetch-misses                                         
   180.009692550    107,853,697,956      instructions                                                  (60.00%)
   180.009692550        785,287,866      LLC-loads                                                     (60.01%)
   180.009692550        207,148,862      LLC-load-misses           #   26.20% of all LL-cache hits     (60.00%)
   180.009692550        235,124,287      LLC-stores                                                    (39.99%)
   180.009692550         81,816,199      LLC-store-misses                                              (40.00%)
   180.009692550    <not supported>      LLC-prefetch-misses                                         
   210.011658620    109,651,892,703      instructions                                                  (60.00%)
   210.011658620        790,462,966      LLC-loads                                                     (60.00%)
   210.011658620        211,710,650      LLC-load-misses           #   26.78% of all LL-cache hits     (60.00%)
   210.011658620        236,846,046      LLC-stores                                                    (40.00%)
   210.011658620         83,721,193      LLC-store-misses                                              (40.00%)
   210.011658620    <not supported>      LLC-prefetch-misses                                         
   240.013493638    107,398,396,244      instructions                                                  (60.00%)
   240.013493638        786,745,369      LLC-loads                                                     (60.00%)
   240.013493638        205,234,138      LLC-load-misses           #   25.98% of all LL-cache hits     (60.00%)
   240.013493638        232,749,828      LLC-stores                                                    (40.00%)
   240.013493638         81,053,195      LLC-store-misses                                              (40.00%)
   240.013493638    <not supported>      LLC-prefetch-misses                                         
   270.015641132    106,935,474,928      instructions                                                  (60.00%)
   270.015641132        779,013,014      LLC-loads                                                     (60.00%)
   270.015641132        209,918,697      LLC-load-misses           #   26.64% of all LL-cache hits     (59.99%)
   270.015641132        233,749,694      LLC-stores                                                    (40.00%)
   270.015641132         81,467,030      LLC-store-misses                                              (40.01%)
   270.015641132    <not supported>      LLC-prefetch-misses                                         
   300.017628758    105,489,780,524      instructions                                                  (60.01%)
   300.017628758        790,316,305      LLC-loads                                                     (60.00%)
   300.017628758        204,080,993      LLC-load-misses           #   25.89% of all LL-cache hits     (59.99%)
   300.017628758        225,383,467      LLC-stores                                                    (40.00%)
   300.017628758         82,095,985      LLC-store-misses                                              (40.00%)
   300.017628758    <not supported>      LLC-prefetch-misses                                         
   330.019022575    109,049,922,849      instructions                                                  (60.00%)
   330.019022575        813,312,697      LLC-loads                                                     (60.00%)
   330.019022575        206,801,630      LLC-load-misses           #   26.13% of all LL-cache hits     (60.00%)
   330.019022575        217,421,667      LLC-stores                                                    (40.00%)
   330.019022575         83,997,575      LLC-store-misses                                              (40.00%)
   330.019022575    <not supported>      LLC-prefetch-misses                                         
   360.021355325    112,229,521,291      instructions                                                  (60.01%)
   360.021355325        796,349,673      LLC-loads                                                     (60.00%)
   360.021355325        205,494,125      LLC-load-misses           #   25.95% of all LL-cache hits     (60.00%)
   360.021355325        226,475,389      LLC-stores                                                    (40.00%)
   360.021355325         85,053,478      LLC-store-misses                                              (40.00%)
   360.021355325    <not supported>      LLC-prefetch-misses                                         
   390.023667586    107,407,647,324      instructions                                                  (60.00%)
   390.023667586        773,541,111      LLC-loads                                                     (60.01%)
   390.023667586        202,315,634      LLC-load-misses           #   25.60% of all LL-cache hits     (60.00%)
   390.023667586        230,886,471      LLC-stores                                                    (39.99%)
   390.023667586         79,441,347      LLC-store-misses                                              (40.00%)
   390.023667586    <not supported>      LLC-prefetch-misses                                         
   420.025585788    105,522,592,670      instructions                                                  (60.00%)
   420.025585788        784,807,849      LLC-loads                                                     (60.01%)
