Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:52:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:53:25 PM  all   13.24    0.00   11.11    0.04    0.00    0.62    0.00    0.00    0.00   74.98
08:54:25 PM  all   32.80    0.00   12.78    0.07    0.00    0.54    0.00    0.00    0.00   53.81
08:55:25 PM  all   33.49    0.00   12.21    0.04    0.00    0.48    0.00    0.00    0.00   53.78
08:56:25 PM  all   32.63    0.00   12.20    0.03    0.00    0.50    0.00    0.00    0.00   54.65
08:57:25 PM  all   33.83    0.00   12.89    0.03    0.00    0.58    0.00    0.00    0.00   52.67
08:58:25 PM  all   27.25    0.00   12.48    0.03    0.00    0.59    0.00    0.00    0.00   59.65
08:59:25 PM  all   30.33    0.00   11.56    0.03    0.00    0.49    0.00    0.00    0.00   57.58
09:00:25 PM  all   31.46    0.00   11.64    0.03    0.00    0.50    0.00    0.00    0.00   56.38
09:01:25 PM  all   30.28    0.00   12.38    0.03    0.00    0.59    0.00    0.00    0.00   56.73
09:02:25 PM  all   33.30    0.00   11.41    0.04    0.00    0.56    0.00    0.00    0.00   54.69
09:03:25 PM  all   27.27    0.00   11.76    0.03    0.00    0.64    0.00    0.00    0.00   60.30
09:04:25 PM  all   25.57    0.00   11.36    0.03    0.00    0.67    0.00    0.00    0.00   62.38
Average:     all   29.28    0.00   11.98    0.04    0.00    0.56    0.00    0.00    0.00   58.14
