Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

06:30:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:31:48 AM  all   15.56    0.00   12.95    0.04    0.00    0.50    0.00    0.00    0.00   70.94
06:32:48 AM  all   51.79    0.00   15.25    0.08    0.00    0.54    0.00    0.00    0.00   32.35
06:33:48 AM  all   56.99    0.00   21.46    0.03    0.00    0.40    0.00    0.00    0.00   21.12
06:34:48 AM  all   59.94    0.00   21.47    0.03    0.00    0.47    0.00    0.00    0.00   18.10
06:35:48 AM  all   53.39    0.00   19.08    0.03    0.00    0.54    0.00    0.00    0.00   26.97
06:36:48 AM  all   45.24    0.00   15.94    0.04    0.00    0.70    0.00    0.00    0.00   38.09
06:37:48 AM  all   49.16    0.00   14.50    0.02    0.00    0.63    0.00    0.00    0.00   35.69
06:38:48 AM  all   58.45    0.00   20.51    0.03    0.00    0.45    0.00    0.00    0.00   20.56
06:39:48 AM  all   57.17    0.00   23.75    0.03    0.00    0.46    0.00    0.00    0.00   18.59
06:40:48 AM  all   54.53    0.00   18.51    0.03    0.00    0.55    0.00    0.00    0.00   26.38
06:41:48 AM  all   43.53    0.00   14.99    0.03    0.00    0.67    0.00    0.00    0.00   40.79
06:42:48 AM  all   44.45    0.00   14.65    0.03    0.00    0.61    0.00    0.00    0.00   40.27
Average:     all   49.19    0.00   17.76    0.03    0.00    0.54    0.00    0.00    0.00   32.48
