Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:16:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:17:47 PM  all    9.38    0.00    9.18    0.02    0.00    0.90    0.00    0.00    0.00   80.52
06:18:47 PM  all   10.46    0.00    9.32    0.02    0.00    0.89    0.00    0.00    0.00   79.31
06:19:47 PM  all    9.23    0.00    9.05    0.02    0.00    0.88    0.00    0.00    0.00   80.82
06:20:47 PM  all    9.06    0.00    9.02    0.02    0.00    0.89    0.00    0.00    0.00   81.01
06:21:47 PM  all    8.69    0.00    8.98    0.02    0.00    0.90    0.00    0.00    0.00   81.41
06:22:47 PM  all    9.64    0.00    9.18    0.02    0.00    0.90    0.00    0.00    0.00   80.26
06:23:47 PM  all    9.00    0.00    9.03    0.01    0.00    0.88    0.00    0.00    0.00   81.07
06:24:47 PM  all    9.10    0.00    9.11    0.02    0.00    0.85    0.00    0.00    0.00   80.92
06:25:47 PM  all    9.01    0.00    9.08    0.01    0.00    0.89    0.00    0.00    0.00   81.00
06:26:47 PM  all    8.67    0.00    8.96    0.01    0.00    0.87    0.00    0.00    0.00   81.49
06:27:47 PM  all    8.68    0.00    8.99    0.01    0.00    0.89    0.00    0.00    0.00   81.42
06:28:47 PM  all    9.76    0.00    9.25    0.02    0.00    0.89    0.00    0.00    0.00   80.08
Average:     all    9.22    0.00    9.10    0.02    0.00    0.89    0.00    0.00    0.00   80.78
