Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:14:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:15:00 PM  all   14.38    0.00   11.31    0.03    0.00    0.59    0.00    0.00    0.00   73.68
10:16:00 PM  all   34.07    0.00   12.95    0.06    0.00    0.50    0.00    0.00    0.00   52.41
10:17:00 PM  all   34.64    0.00   12.25    0.04    0.00    0.47    0.00    0.00    0.00   52.60
10:18:00 PM  all   33.46    0.00   12.43    0.03    0.00    0.48    0.00    0.00    0.00   53.60
10:19:00 PM  all   35.12    0.00   13.15    0.03    0.00    0.54    0.00    0.00    0.00   51.16
10:20:00 PM  all   28.78    0.00   12.64    0.03    0.00    0.57    0.00    0.00    0.00   57.99
10:21:00 PM  all   31.93    0.00   11.78    0.02    0.00    0.47    0.00    0.00    0.00   55.79
10:22:00 PM  all   32.72    0.00   11.74    0.03    0.00    0.48    0.00    0.00    0.00   55.04
10:23:00 PM  all   31.82    0.00   12.27    0.03    0.00    0.56    0.00    0.00    0.00   55.33
10:24:00 PM  all   34.91    0.00   11.81    0.04    0.00    0.55    0.00    0.00    0.00   52.69
10:25:00 PM  all   28.73    0.00   11.73    0.03    0.00    0.59    0.00    0.00    0.00   58.91
10:26:00 PM  all   27.16    0.00   11.59    0.03    0.00    0.60    0.00    0.00    0.00   60.63
Average:     all   30.63    0.00   12.14    0.03    0.00    0.53    0.00    0.00    0.00   56.66
