Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:14:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:15:55 PM  all    9.25    0.00    8.56    0.02    0.00    0.90    0.00    0.00    0.00   81.27
05:16:55 PM  all   10.07    0.00    8.69    0.02    0.00    0.92    0.00    0.00    0.00   80.31
05:17:55 PM  all    8.91    0.00    8.36    0.02    0.00    0.92    0.00    0.00    0.00   81.80
05:18:55 PM  all    8.78    0.00    8.33    0.02    0.00    0.90    0.00    0.00    0.00   81.98
05:19:55 PM  all    8.33    0.00    8.29    0.01    0.00    0.87    0.00    0.00    0.00   82.50
05:20:55 PM  all    9.36    0.00    8.48    0.02    0.00    0.89    0.00    0.00    0.00   81.26
05:21:55 PM  all    8.59    0.00    8.27    0.02    0.00    0.94    0.00    0.00    0.00   82.18
05:22:55 PM  all    8.82    0.00    8.42    0.02    0.00    0.86    0.00    0.00    0.00   81.88
05:23:55 PM  all    8.77    0.00    8.43    0.01    0.00    0.86    0.00    0.00    0.00   81.94
05:24:55 PM  all    8.35    0.00    8.36    0.02    0.00    0.88    0.00    0.00    0.00   82.40
05:25:55 PM  all    8.57    0.00    8.41    0.01    0.00    0.84    0.00    0.00    0.00   82.17
05:26:55 PM  all    9.45    0.00    8.63    0.02    0.00    0.93    0.00    0.00    0.00   80.97
Average:     all    8.94    0.00    8.43    0.02    0.00    0.89    0.00    0.00    0.00   81.72
