# started on Tue Dec 12 16:50:24 2023

#           time             counts unit events
   510.015766788      1,949,229,906      LLC-store-misses                                              (40.00%)
   510.015766788    <not supported>      LLC-prefetch-misses                                         
   540.016807930    887,879,847,414      instructions                                                  (60.00%)
   540.016807930     13,652,448,599      LLC-loads                                                     (60.00%)
   540.016807930      1,172,030,646      LLC-load-misses           #    7.99% of all LL-cache hits     (60.00%)
   540.016807930      4,402,554,547      LLC-stores                                                    (40.00%)
   540.016807930      1,777,270,239      LLC-store-misses                                              (40.00%)
   540.016807930    <not supported>      LLC-prefetch-misses                                         
   570.017806532    941,334,912,498      instructions                                                  (60.00%)
   570.017806532     15,466,096,393      LLC-loads                                                     (60.00%)
   570.017806532      1,301,085,583      LLC-load-misses           #    8.84% of all LL-cache hits     (60.00%)
   570.017806532      4,587,937,003      LLC-stores                                                    (40.00%)
   570.017806532      1,929,654,155      LLC-store-misses                                              (40.00%)
   570.017806532    <not supported>      LLC-prefetch-misses                                         
   600.018779120    875,153,544,164      instructions                                                  (60.00%)
   600.018779120     13,466,379,783      LLC-loads                                                     (60.00%)
   600.018779120      1,157,957,904      LLC-load-misses           #    7.91% of all LL-cache hits     (60.00%)
   600.018779120      4,359,768,221      LLC-stores                                                    (40.00%)
   600.018779120      1,762,891,604      LLC-store-misses                                              (40.00%)
   600.018779120    <not supported>      LLC-prefetch-misses                                         
   630.020380785    979,435,964,502      instructions                                                  (60.00%)
   630.020380785     16,223,623,517      LLC-loads                                                     (60.00%)
   630.020380785      1,321,123,079      LLC-load-misses           #    8.97% of all LL-cache hits     (60.00%)
   630.020380785      4,801,351,319      LLC-stores                                                    (40.00%)
   630.020380785      2,032,039,897      LLC-store-misses                                              (40.00%)
   630.020380785    <not supported>      LLC-prefetch-misses                                         
   660.021455885    849,918,118,555      instructions                                                  (60.00%)
   660.021455885     13,007,867,953      LLC-loads                                                     (60.00%)
   660.021455885      1,142,747,190      LLC-load-misses           #    7.80% of all LL-cache hits     (60.00%)
   660.021455885      4,189,790,216      LLC-stores                                                    (40.00%)
   660.021455885      1,697,095,269      LLC-store-misses                                              (40.00%)
   660.021455885    <not supported>      LLC-prefetch-misses                                         
   690.022496437  1,006,652,126,053      instructions                                                  (60.00%)
   690.022496437     16,783,642,555      LLC-loads                                                     (60.00%)
   690.022496437      1,352,250,507      LLC-load-misses           #    9.17% of all LL-cache hits     (60.00%)
   690.022496437      5,004,924,598      LLC-stores                                                    (40.00%)
   690.022496437      2,109,747,286      LLC-store-misses                                              (40.00%)
   690.022496437    <not supported>      LLC-prefetch-misses                                         
   720.024399856    827,085,164,616      instructions                                                  (60.00%)
   720.024399856     12,609,528,925      LLC-loads                                                     (60.00%)
   720.024399856      1,135,834,500      LLC-load-misses           #    7.75% of all LL-cache hits     (60.00%)
   720.024399856      4,009,149,619      LLC-stores                                                    (40.00%)
   720.024399856      1,620,666,334      LLC-store-misses                                              (40.00%)
   720.024399856    <not supported>      LLC-prefetch-misses                                         
   750.025369706    998,600,323,913      instructions                                                  (60.00%)
   750.025369706     16,595,454,372      LLC-loads                                                     (60.00%)
   750.025369706      1,326,477,056      LLC-load-misses           #    9.00% of all LL-cache hits     (60.00%)
   750.025369706      5,030,818,163      LLC-stores                                                    (40.00%)
   750.025369706      2,114,597,968      LLC-store-misses                                              (40.00%)
   750.025369706    <not supported>      LLC-prefetch-misses                                         
   780.026919219    809,532,851,713      instructions                                                  (60.00%)
   780.026919219     12,186,868,598      LLC-loads                                                     (60.00%)
   780.026919219      1,129,390,390      LLC-load-misses           #    7.72% of all LL-cache hits     (60.00%)
   780.026919219      3,880,910,368      LLC-stores                                                    (40.00%)
   780.026919219      1,570,820,494      LLC-store-misses                                              (40.00%)
   780.026919219    <not supported>      LLC-prefetch-misses                                         
   810.034085295  1,003,925,052,111      instructions                                                  (59.99%)
   810.034085295     16,718,868,727      LLC-loads                                                     (60.00%)
   810.034085295      1,341,892,006      LLC-load-misses           #    9.12% of all LL-cache hits     (60.01%)
   810.034085295      5,053,718,805      LLC-stores                                                    (40.00%)
   810.034085295      2,120,856,625      LLC-store-misses                                              (39.99%)
   810.034085295    <not supported>      LLC-prefetch-misses                                         
