Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/27/2023 	_x86_64_	(40 CPU)

02:51:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:51:31 PM  all    3.67    0.00    1.49    0.01    0.00    0.27    0.00    0.00    0.00   94.56
02:52:01 PM  all    3.53    0.00    1.50    0.00    0.00    0.27    0.00    0.00    0.00   94.69
02:52:31 PM  all    3.57    0.00    1.47    0.00    0.00    0.29    0.00    0.00    0.00   94.67
02:53:01 PM  all    3.62    0.00    1.50    0.01    0.00    0.26    0.00    0.00    0.00   94.62
02:53:31 PM  all    3.51    0.00    1.51    0.01    0.00    0.27    0.00    0.00    0.00   94.70
02:54:01 PM  all    3.59    0.00    1.48    0.00    0.00    0.28    0.00    0.00    0.00   94.65
02:54:31 PM  all    3.62    0.00    1.54    0.00    0.00    0.25    0.00    0.00    0.00   94.59
02:55:01 PM  all    3.62    0.00    1.47    0.01    0.00    0.28    0.00    0.00    0.00   94.62
02:55:31 PM  all    3.61    0.00    1.49    0.01    0.00    0.27    0.00    0.00    0.00   94.62
02:56:01 PM  all    3.70    0.00    1.51    0.01    0.00    0.27    0.00    0.00    0.00   94.52
02:56:31 PM  all    3.63    0.00    1.47    0.01    0.00    0.28    0.00    0.00    0.00   94.61
02:57:01 PM  all    3.72    0.00    1.44    0.00    0.00    0.27    0.00    0.00    0.00   94.57
02:57:31 PM  all    3.66    0.00    1.50    0.01    0.00    0.27    0.00    0.00    0.00   94.57
02:58:01 PM  all    3.59    0.00    1.45    0.01    0.00    0.28    0.00    0.00    0.00   94.67
02:58:31 PM  all    3.60    0.00    1.43    0.00    0.00    0.28    0.00    0.00    0.00   94.69
02:59:01 PM  all    3.69    0.00    1.49    0.01    0.00    0.27    0.00    0.00    0.00   94.54
02:59:31 PM  all    3.63    0.00    1.49    0.00    0.00    0.27    0.00    0.00    0.00   94.61
03:00:01 PM  all    3.58    0.00    1.46    0.00    0.00    0.28    0.00    0.00    0.00   94.68
03:00:31 PM  all    3.59    0.00    1.51    0.01    0.00    0.26    0.00    0.00    0.00   94.64
03:01:01 PM  all    3.81    0.00    1.51    0.00    0.00    0.26    0.00    0.00    0.00   94.42
03:01:31 PM  all    3.69    0.00    1.51    0.01    0.00    0.28    0.00    0.00    0.00   94.51
03:02:01 PM  all    3.51    0.00    1.49    0.01    0.00    0.27    0.00    0.00    0.00   94.72
03:02:31 PM  all    3.61    0.00    1.46    0.00    0.00    0.30    0.00    0.00    0.00   94.63
03:03:01 PM  all    3.70    0.00    1.51    0.01    0.00    0.29    0.00    0.00    0.00   94.49
Average:     all    3.63    0.00    1.49    0.00    0.00    0.27    0.00    0.00    0.00   94.61
