Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

03:10:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:11:34 AM  all   16.59    0.00   12.76    0.05    0.00    0.44    0.00    0.00    0.00   70.16
03:12:34 AM  all   50.67    0.00   14.62    0.08    0.00    0.56    0.00    0.00    0.00   34.07
03:13:34 AM  all   58.57    0.00   20.59    0.04    0.00    0.52    0.00    0.00    0.00   20.29
03:14:34 AM  all   60.83    0.00   20.85    0.04    0.00    0.43    0.00    0.00    0.00   17.84
03:15:34 AM  all   55.87    0.00   17.53    0.03    0.00    0.54    0.00    0.00    0.00   26.04
03:16:34 AM  all   48.21    0.00   15.19    0.05    0.00    0.66    0.00    0.00    0.00   35.90
03:17:34 AM  all   49.54    0.00   13.49    0.03    0.00    0.55    0.00    0.00    0.00   36.39
03:18:34 AM  all   57.63    0.00   20.72    0.03    0.00    0.43    0.00    0.00    0.00   21.19
03:19:34 AM  all   56.67    0.00   22.85    0.03    0.00    0.47    0.00    0.00    0.00   19.98
03:20:34 AM  all   54.78    0.00   18.68    0.04    0.00    0.49    0.00    0.00    0.00   26.00
03:21:34 AM  all   48.55    0.00   14.43    0.04    0.00    0.64    0.00    0.00    0.00   36.34
03:22:34 AM  all   46.40    0.00   13.67    0.04    0.00    0.59    0.00    0.00    0.00   39.30
Average:     all   50.37    0.00   17.12    0.04    0.00    0.53    0.00    0.00    0.00   31.94
