Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

03:26:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:27:04 AM  all   19.18    0.00   12.55    0.05    0.00    0.41    0.00    0.00    0.00   67.81
03:28:04 AM  all   55.49    0.00   14.46    0.08    0.00    0.61    0.00    0.00    0.00   29.36
03:29:04 AM  all   57.52    0.00   19.20    0.04    0.00    0.48    0.00    0.00    0.00   22.76
03:30:04 AM  all   62.09    0.00   18.25    0.03    0.00    0.55    0.00    0.00    0.00   19.08
03:31:04 AM  all   56.94    0.00   16.88    0.03    0.00    0.55    0.00    0.00    0.00   25.60
03:32:04 AM  all   50.66    0.00   15.27    0.04    0.00    0.68    0.00    0.00    0.00   33.35
03:33:04 AM  all   52.02    0.00   12.97    0.03    0.00    0.57    0.00    0.00    0.00   34.42
03:34:04 AM  all   59.80    0.00   19.98    0.03    0.00    0.44    0.00    0.00    0.00   19.75
03:35:04 AM  all   58.41    0.00   21.81    0.03    0.00    0.47    0.00    0.00    0.00   19.28
03:36:04 AM  all   56.58    0.00   17.94    0.04    0.00    0.48    0.00    0.00    0.00   24.97
03:37:04 AM  all   50.68    0.00   14.25    0.04    0.00    0.63    0.00    0.00    0.00   34.41
03:38:04 AM  all   48.82    0.00   13.37    0.04    0.00    0.62    0.00    0.00    0.00   37.16
Average:     all   52.35    0.00   16.42    0.04    0.00    0.54    0.00    0.00    0.00   30.66
