Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:59:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:00:44 AM  all   12.84    0.00    9.37    0.02    0.00    0.86    0.00    0.00    0.00   76.90
03:01:44 AM  all   13.99    0.00    9.51    0.02    0.00    0.87    0.00    0.00    0.00   75.61
03:02:44 AM  all   12.82    0.00    9.22    0.02    0.00    0.89    0.00    0.00    0.00   77.06
03:03:44 AM  all   12.55    0.00    9.16    0.02    0.00    1.00    0.00    0.00    0.00   77.27
03:04:44 AM  all   12.42    0.00    9.14    0.02    0.00    1.00    0.00    0.00    0.00   77.42
03:05:44 AM  all   13.20    0.00    9.36    0.02    0.00    0.89    0.00    0.00    0.00   76.54
03:06:44 AM  all   12.57    0.00    9.26    0.02    0.00    0.95    0.00    0.00    0.00   77.21
03:07:44 AM  all   12.84    0.00    9.23    0.02    0.00    0.93    0.00    0.00    0.00   76.98
03:08:44 AM  all   12.51    0.00    9.26    0.01    0.00    0.93    0.00    0.00    0.00   77.29
03:09:44 AM  all   12.40    0.00    9.30    0.02    0.00    0.92    0.00    0.00    0.00   77.37
03:10:44 AM  all   12.28    0.00    9.21    0.01    0.00    0.97    0.00    0.00    0.00   77.53
03:11:44 AM  all   13.40    0.00    9.40    0.02    0.00    0.94    0.00    0.00    0.00   76.24
Average:     all   12.82    0.00    9.28    0.02    0.00    0.93    0.00    0.00    0.00   76.95
