Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:00:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:01:59 PM  all    9.10    0.00    8.11    0.02    0.00    0.85    0.00    0.00    0.00   81.93
07:02:59 PM  all   10.17    0.00    8.33    0.02    0.00    0.82    0.00    0.00    0.00   80.66
07:03:59 PM  all   10.10    0.00    8.31    0.02    0.00    0.85    0.00    0.00    0.00   80.72
07:04:59 PM  all    9.11    0.00    7.98    0.02    0.00    0.88    0.00    0.00    0.00   82.01
07:05:59 PM  all    8.68    0.00    8.03    0.02    0.00    0.89    0.00    0.00    0.00   82.39
07:06:59 PM  all   10.38    0.00    8.53    0.02    0.00    0.83    0.00    0.00    0.00   80.23
07:07:59 PM  all    9.11    0.00    8.15    0.02    0.00    0.82    0.00    0.00    0.00   81.90
07:08:59 PM  all    9.96    0.00    8.49    0.02    0.00    0.84    0.00    0.00    0.00   80.69
07:09:59 PM  all    9.09    0.00    8.27    0.02    0.00    0.81    0.00    0.00    0.00   81.81
07:10:59 PM  all    8.77    0.00    8.13    0.02    0.00    0.82    0.00    0.00    0.00   82.27
07:11:59 PM  all    8.65    0.00    8.15    0.02    0.00    0.80    0.00    0.00    0.00   82.39
07:12:59 PM  all   10.51    0.00    8.52    0.02    0.00    0.86    0.00    0.00    0.00   80.09
Average:     all    9.47    0.00    8.25    0.02    0.00    0.84    0.00    0.00    0.00   81.42
