Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:02:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:03:55 PM  all   14.33    0.00   10.58    0.04    0.00    0.63    0.00    0.00    0.00   74.43
09:04:55 PM  all   33.75    0.00   12.12    0.06    0.00    0.51    0.00    0.00    0.00   53.56
09:05:55 PM  all   33.81    0.00   11.41    0.03    0.00    0.50    0.00    0.00    0.00   54.25
09:06:55 PM  all   33.46    0.00   11.60    0.04    0.00    0.50    0.00    0.00    0.00   54.41
09:07:55 PM  all   34.63    0.00   12.40    0.03    0.00    0.55    0.00    0.00    0.00   52.40
09:08:55 PM  all   27.93    0.00   11.80    0.03    0.00    0.60    0.00    0.00    0.00   59.64
09:09:55 PM  all   31.56    0.00   11.02    0.03    0.00    0.53    0.00    0.00    0.00   56.85
09:10:55 PM  all   32.56    0.00   11.20    0.04    0.00    0.51    0.00    0.00    0.00   55.71
09:11:55 PM  all   31.34    0.00   11.91    0.03    0.00    0.57    0.00    0.00    0.00   56.15
09:12:55 PM  all   34.49    0.00   10.97    0.04    0.00    0.51    0.00    0.00    0.00   53.99
09:13:55 PM  all   28.38    0.00   11.05    0.03    0.00    0.63    0.00    0.00    0.00   59.91
09:14:55 PM  all   26.89    0.00   10.75    0.03    0.00    0.57    0.00    0.00    0.00   61.75
Average:     all   30.25    0.00   11.40    0.04    0.00    0.55    0.00    0.00    0.00   57.76
