Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:36:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:37:13 PM  all    9.17    0.00    9.56    0.02    0.00    0.81    0.00    0.00    0.00   80.44
06:38:13 PM  all   10.28    0.00    9.78    0.02    0.00    0.83    0.00    0.00    0.00   79.09
06:39:13 PM  all    9.02    0.00    9.47    0.02    0.00    0.86    0.00    0.00    0.00   80.63
06:40:13 PM  all    9.15    0.00    9.50    0.02    0.00    0.86    0.00    0.00    0.00   80.47
06:41:13 PM  all    8.32    0.00    9.26    0.01    0.00    0.86    0.00    0.00    0.00   81.55
06:42:13 PM  all    9.19    0.00    9.44    0.02    0.00    0.87    0.00    0.00    0.00   80.48
06:43:13 PM  all    8.57    0.00    9.20    0.01    0.00    0.89    0.00    0.00    0.00   81.32
06:44:13 PM  all    8.76    0.00    9.42    0.02    0.00    0.92    0.00    0.00    0.00   80.90
06:45:13 PM  all    8.78    0.00    9.32    0.02    0.00    0.91    0.00    0.00    0.00   80.97
06:46:13 PM  all    8.40    0.00    9.21    0.01    0.00    0.88    0.00    0.00    0.00   81.50
06:47:13 PM  all    8.30    0.00    9.34    0.02    0.00    0.85    0.00    0.00    0.00   81.50
06:48:13 PM  all    9.34    0.00    9.49    0.02    0.00    0.87    0.00    0.00    0.00   80.29
Average:     all    8.94    0.00    9.42    0.02    0.00    0.87    0.00    0.00    0.00   80.76
