Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	11/22/2023 	_x86_64_	(40 CPU)

03:37:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:38:50 PM  all   20.55    0.00    9.14    0.01    0.00    2.42    0.00    0.00    0.00   67.89
03:39:50 PM  all   20.35    0.00    9.08    0.01    0.00    2.44    0.00    0.00    0.00   68.12
03:40:50 PM  all   20.41    0.00    9.09    0.01    0.00    2.46    0.00    0.00    0.00   68.04
03:41:50 PM  all   20.19    0.00    9.04    0.00    0.00    2.45    0.00    0.00    0.00   68.31
03:42:50 PM  all   20.23    0.00    9.04    0.01    0.00    2.50    0.00    0.00    0.00   68.22
03:43:50 PM  all   20.10    0.00    9.18    0.01    0.00    2.43    0.00    0.00    0.00   68.28
03:44:50 PM  all   20.04    0.00    9.00    0.00    0.00    2.50    0.00    0.00    0.00   68.46
03:45:50 PM  all   20.12    0.00    9.02    0.02    0.00    2.45    0.00    0.00    0.00   68.38
03:46:50 PM  all   20.08    0.00    9.03    0.01    0.00    2.44    0.00    0.00    0.00   68.45
03:47:50 PM  all   19.94    0.00    9.01    0.01    0.00    2.47    0.00    0.00    0.00   68.57
03:48:50 PM  all   19.97    0.00    8.98    0.01    0.00    2.48    0.00    0.00    0.00   68.57
03:49:50 PM  all   19.97    0.00    9.04    0.01    0.00    2.42    0.00    0.00    0.00   68.56
03:50:50 PM  all   19.89    0.00    9.01    0.01    0.00    2.44    0.00    0.00    0.00   68.65
03:51:50 PM  all   19.91    0.00    9.06    0.01    0.00    2.42    0.00    0.00    0.00   68.61
03:52:50 PM  all   19.83    0.00    8.94    0.00    0.00    2.47    0.00    0.00    0.00   68.76
03:53:50 PM  all   19.88    0.00    9.05    0.01    0.00    2.47    0.00    0.00    0.00   68.60
03:54:50 PM  all   19.78    0.00    9.07    0.00    0.00    2.45    0.00    0.00    0.00   68.70
03:55:50 PM  all   19.82    0.00    9.04    0.01    0.00    2.45    0.00    0.00    0.00   68.68
03:56:50 PM  all   19.91    0.00    8.97    0.00    0.00    2.42    0.00    0.00    0.00   68.69
03:57:50 PM  all   19.82    0.00    9.00    0.00    0.00    2.44    0.00    0.00    0.00   68.74
03:58:50 PM  all   19.68    0.00    9.01    0.01    0.00    2.44    0.00    0.00    0.00   68.86
03:59:50 PM  all   19.66    0.00    9.01    0.00    0.00    2.48    0.00    0.00    0.00   68.85
04:00:50 PM  all   19.67    0.00    8.98    0.01    0.00    2.46    0.00    0.00    0.00   68.88
04:01:50 PM  all   19.79    0.00    9.02    0.00    0.00    2.45    0.00    0.00    0.00   68.73
Average:     all   19.98    0.00    9.03    0.01    0.00    2.45    0.00    0.00    0.00   68.53
