Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:45:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:46:51 PM  all    9.95    0.00    8.60    0.02    0.00    0.90    0.00    0.00    0.00   80.53
05:47:51 PM  all   10.92    0.00    8.62    0.02    0.00    0.89    0.00    0.00    0.00   79.55
05:48:51 PM  all    9.94    0.00    8.64    0.02    0.00    0.86    0.00    0.00    0.00   80.54
05:49:51 PM  all    9.61    0.00    8.53    0.02    0.00    0.90    0.00    0.00    0.00   80.93
05:50:51 PM  all    9.59    0.00    8.49    0.01    0.00    0.91    0.00    0.00    0.00   81.00
05:51:51 PM  all   10.35    0.00    8.65    0.02    0.00    0.92    0.00    0.00    0.00   80.06
05:52:51 PM  all    9.73    0.00    8.47    0.02    0.00    0.91    0.00    0.00    0.00   80.87
05:53:51 PM  all    9.97    0.00    8.59    0.01    0.00    0.90    0.00    0.00    0.00   80.52
05:54:51 PM  all    9.63    0.00    8.56    0.02    0.00    0.93    0.00    0.00    0.00   80.87
05:55:51 PM  all    9.60    0.00    8.40    0.01    0.00    0.89    0.00    0.00    0.00   81.09
05:56:51 PM  all    9.55    0.00    8.51    0.01    0.00    0.92    0.00    0.00    0.00   81.00
05:57:51 PM  all   10.28    0.00    8.62    0.02    0.00    0.92    0.00    0.00    0.00   80.16
Average:     all    9.93    0.00    8.56    0.02    0.00    0.91    0.00    0.00    0.00   80.59
