Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:24:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:25:00 AM  all   17.34    0.00   11.74    0.04    0.00    0.42    0.00    0.00    0.00   70.45
08:26:00 AM  all   53.19    0.00   14.41    0.08    0.00    0.55    0.00    0.00    0.00   31.77
08:27:00 AM  all   57.05    0.00   19.48    0.04    0.00    0.40    0.00    0.00    0.00   23.04
08:28:00 AM  all   62.13    0.00   19.88    0.03    0.00    0.46    0.00    0.00    0.00   17.49
08:29:00 AM  all   55.04    0.00   17.46    0.02    0.00    0.50    0.00    0.00    0.00   26.98
08:30:00 AM  all   48.57    0.00   14.99    0.04    0.00    0.67    0.00    0.00    0.00   35.73
08:31:00 AM  all   51.09    0.00   13.23    0.03    0.00    0.59    0.00    0.00    0.00   35.06
08:32:00 AM  all   60.93    0.00   18.75    0.03    0.00    0.44    0.00    0.00    0.00   19.86
08:33:00 AM  all   58.76    0.00   22.50    0.03    0.00    0.42    0.00    0.00    0.00   18.30
08:34:00 AM  all   57.17    0.00   17.86    0.03    0.00    0.48    0.00    0.00    0.00   24.46
08:35:00 AM  all   47.58    0.00   14.10    0.03    0.00    0.60    0.00    0.00    0.00   37.69
08:36:00 AM  all   47.20    0.00   13.34    0.03    0.00    0.58    0.00    0.00    0.00   38.84
Average:     all   51.34    0.00   16.48    0.04    0.00    0.51    0.00    0.00    0.00   31.63
