Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:34:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:35:34 AM  all   16.93    0.00   13.39    0.06    0.00    0.45    0.00    0.00    0.00   69.18
09:36:34 AM  all   52.66    0.00   15.11    0.07    0.00    0.56    0.00    0.00    0.00   31.59
09:37:34 AM  all   56.92    0.00   20.72    0.03    0.00    0.52    0.00    0.00    0.00   21.81
09:38:34 AM  all   61.10    0.00   20.37    0.03    0.00    0.48    0.00    0.00    0.00   18.02
09:39:34 AM  all   54.82    0.00   18.22    0.03    0.00    0.52    0.00    0.00    0.00   26.40
09:40:34 AM  all   48.54    0.00   15.82    0.05    0.00    0.68    0.00    0.00    0.00   34.90
09:41:34 AM  all   49.61    0.00   13.69    0.03    0.00    0.61    0.00    0.00    0.00   36.06
09:42:34 AM  all   56.85    0.00   19.52    0.04    0.00    0.52    0.00    0.00    0.00   23.08
09:43:34 AM  all   55.27    0.00   22.56    0.03    0.00    0.49    0.00    0.00    0.00   21.66
09:44:34 AM  all   54.32    0.00   17.90    0.04    0.00    0.57    0.00    0.00    0.00   27.17
09:45:34 AM  all   46.21    0.00   14.51    0.04    0.00    0.68    0.00    0.00    0.00   38.56
09:46:34 AM  all   46.23    0.00   13.80    0.04    0.00    0.66    0.00    0.00    0.00   39.28
Average:     all   49.96    0.00   17.14    0.04    0.00    0.56    0.00    0.00    0.00   32.30
