Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:46:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:47:22 AM  all    9.12    0.00    9.58    0.02    0.00    0.86    0.00    0.00    0.00   80.42
02:48:22 AM  all   10.03    0.00    9.77    0.02    0.00    0.87    0.00    0.00    0.00   79.30
02:49:22 AM  all    9.61    0.00    9.83    0.02    0.00    0.86    0.00    0.00    0.00   79.69
02:50:22 AM  all    9.11    0.00    9.61    0.02    0.00    0.85    0.00    0.00    0.00   80.41
02:51:22 AM  all    8.52    0.00    9.57    0.01    0.00    0.85    0.00    0.00    0.00   81.05
02:52:22 AM  all   10.13    0.00    9.91    0.02    0.00    0.84    0.00    0.00    0.00   79.09
02:53:22 AM  all    8.92    0.00    9.62    0.01    0.00    0.83    0.00    0.00    0.00   80.61
02:54:22 AM  all    9.68    0.00    9.77    0.02    0.00    0.86    0.00    0.00    0.00   79.67
02:55:22 AM  all    9.26    0.00    9.73    0.02    0.00    0.83    0.00    0.00    0.00   80.17
02:56:22 AM  all    8.45    0.00    9.43    0.02    0.00    0.87    0.00    0.00    0.00   81.24
02:57:22 AM  all    8.75    0.00    9.50    0.02    0.00    0.83    0.00    0.00    0.00   80.91
02:58:22 AM  all   10.37    0.00    9.95    0.02    0.00    0.82    0.00    0.00    0.00   78.84
Average:     all    9.33    0.00    9.69    0.02    0.00    0.85    0.00    0.00    0.00   80.12
