Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:44:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:45:45 AM  all   13.73    0.00   11.84    0.04    0.00    0.61    0.00    0.00    0.00   73.77
04:46:45 AM  all   32.56    0.00   13.13    0.06    0.00    0.47    0.00    0.00    0.00   53.78
04:47:45 AM  all   32.60    0.00   13.02    0.03    0.00    0.50    0.00    0.00    0.00   53.84
04:48:45 AM  all   32.97    0.00   12.77    0.03    0.00    0.52    0.00    0.00    0.00   53.71
04:49:45 AM  all   33.90    0.00   13.41    0.03    0.00    0.56    0.00    0.00    0.00   52.10
04:50:45 AM  all   27.46    0.00   12.90    0.03    0.00    0.60    0.00    0.00    0.00   59.01
04:51:45 AM  all   30.77    0.00   12.37    0.03    0.00    0.52    0.00    0.00    0.00   56.31
04:52:45 AM  all   31.63    0.00   12.34    0.03    0.00    0.51    0.00    0.00    0.00   55.48
04:53:45 AM  all   30.72    0.00   12.85    0.03    0.00    0.58    0.00    0.00    0.00   55.82
04:54:45 AM  all   33.77    0.00   12.00    0.04    0.00    0.54    0.00    0.00    0.00   53.65
04:55:45 AM  all   27.70    0.00   12.21    0.03    0.00    0.61    0.00    0.00    0.00   59.45
04:56:45 AM  all   26.01    0.00   11.98    0.03    0.00    0.62    0.00    0.00    0.00   61.37
Average:     all   29.48    0.00   12.57    0.03    0.00    0.55    0.00    0.00    0.00   57.37
