Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:44:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:45:17 AM  all    9.19    0.00    9.73    0.02    0.00    0.83    0.00    0.00    0.00   80.24
02:46:17 AM  all   10.20    0.00    9.80    0.02    0.00    0.83    0.00    0.00    0.00   79.15
02:47:17 AM  all    8.95    0.00    9.62    0.02    0.00    0.84    0.00    0.00    0.00   80.57
02:48:17 AM  all    8.86    0.00    9.50    0.02    0.00    0.84    0.00    0.00    0.00   80.79
02:49:17 AM  all    8.61    0.00    9.36    0.01    0.00    0.85    0.00    0.00    0.00   81.17
02:50:17 AM  all    9.67    0.00    9.65    0.02    0.00    0.82    0.00    0.00    0.00   79.84
02:51:17 AM  all    8.77    0.00    9.41    0.02    0.00    0.79    0.00    0.00    0.00   81.01
02:52:17 AM  all    9.05    0.00    9.61    0.02    0.00    0.80    0.00    0.00    0.00   80.52
02:53:17 AM  all    8.68    0.00    9.57    0.02    0.00    0.83    0.00    0.00    0.00   80.89
02:54:17 AM  all    8.58    0.00    9.58    0.02    0.00    0.80    0.00    0.00    0.00   81.02
02:55:17 AM  all    8.73    0.00    9.50    0.01    0.00    0.77    0.00    0.00    0.00   80.99
02:56:17 AM  all    9.46    0.00    9.63    0.02    0.00    0.83    0.00    0.00    0.00   80.06
Average:     all    9.06    0.00    9.58    0.02    0.00    0.82    0.00    0.00    0.00   80.52
