Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:47:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:10 PM  all   17.58    0.00   10.41    0.05    0.00    0.56    0.00    0.00    0.00   71.40
08:49:10 PM  all   36.60    0.00   12.00    0.08    0.00    0.45    0.00    0.00    0.00   50.87
08:50:10 PM  all   36.98    0.00   11.44    0.05    0.00    0.47    0.00    0.00    0.00   51.06
08:51:10 PM  all   36.83    0.00   11.61    0.05    0.00    0.47    0.00    0.00    0.00   51.04
08:52:10 PM  all   37.58    0.00   12.30    0.05    0.00    0.55    0.00    0.00    0.00   49.52
08:53:10 PM  all   31.30    0.00   11.83    0.05    0.00    0.56    0.00    0.00    0.00   56.26
08:54:10 PM  all   34.83    0.00   10.89    0.03    0.00    0.49    0.00    0.00    0.00   53.75
08:55:10 PM  all   35.52    0.00   10.84    0.05    0.00    0.48    0.00    0.00    0.00   53.12
08:56:10 PM  all   34.83    0.00   11.75    0.05    0.00    0.58    0.00    0.00    0.00   52.79
08:57:10 PM  all   37.68    0.00   10.69    0.05    0.00    0.53    0.00    0.00    0.00   51.05
08:58:10 PM  all   31.42    0.00   10.84    0.04    0.00    0.59    0.00    0.00    0.00   57.10
08:59:10 PM  all   30.01    0.00   10.64    0.04    0.00    0.60    0.00    0.00    0.00   58.72
Average:     all   33.42    0.00   11.27    0.05    0.00    0.53    0.00    0.00    0.00   54.73
