Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:03:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:04:46 AM  all   13.37    0.00   11.68    0.04    0.00    0.57    0.00    0.00    0.00   74.34
05:05:46 AM  all   33.98    0.00   13.48    0.07    0.00    0.49    0.00    0.00    0.00   51.97
05:06:46 AM  all   33.75    0.00   12.62    0.03    0.00    0.45    0.00    0.00    0.00   53.15
05:07:46 AM  all   33.14    0.00   12.77    0.03    0.00    0.47    0.00    0.00    0.00   53.59
05:08:46 AM  all   34.61    0.00   13.37    0.03    0.00    0.54    0.00    0.00    0.00   51.45
05:09:46 AM  all   27.90    0.00   12.84    0.03    0.00    0.55    0.00    0.00    0.00   58.68
05:10:46 AM  all   31.26    0.00   12.19    0.03    0.00    0.48    0.00    0.00    0.00   56.05
05:11:46 AM  all   31.91    0.00   11.96    0.03    0.00    0.48    0.00    0.00    0.00   55.62
05:12:46 AM  all   31.33    0.00   12.55    0.03    0.00    0.53    0.00    0.00    0.00   55.55
05:13:46 AM  all   33.99    0.00   12.18    0.03    0.00    0.52    0.00    0.00    0.00   53.28
05:14:46 AM  all   27.98    0.00   12.19    0.03    0.00    0.60    0.00    0.00    0.00   59.20
05:15:46 AM  all   26.50    0.00   11.78    0.03    0.00    0.64    0.00    0.00    0.00   61.06
Average:     all   29.97    0.00   12.47    0.03    0.00    0.53    0.00    0.00    0.00   57.01
