# started on Tue Nov 28 02:18:35 2023

#           time             counts unit events
   120.005776043    107,435,684,312      instructions                                                  (60.01%)
   120.005776043        747,659,600      LLC-loads                                                     (60.01%)
   120.005776043        190,367,125      LLC-load-misses           #   25.46% of all LL-cache hits     (60.00%)
   120.005776043        224,020,411      LLC-stores                                                    (40.00%)
   120.005776043         84,362,815      LLC-store-misses                                              (40.00%)
   120.005776043    <not supported>      LLC-prefetch-misses                                         
   150.007914313    111,332,056,631      instructions                                                  (60.00%)
   150.007914313        745,480,989      LLC-loads                                                     (60.00%)
   150.007914313        192,571,027      LLC-load-misses           #   25.79% of all LL-cache hits     (59.99%)
   150.007914313        230,886,306      LLC-stores                                                    (40.00%)
   150.007914313         84,322,020      LLC-store-misses                                              (40.01%)
   150.007914313    <not supported>      LLC-prefetch-misses                                         
   180.009737891    106,803,468,930      instructions                                                  (59.99%)
   180.009737891        736,527,264      LLC-loads                                                     (60.00%)
   180.009737891        185,697,160      LLC-load-misses           #   24.99% of all LL-cache hits     (59.99%)
   180.009737891        227,611,044      LLC-stores                                                    (40.00%)
   180.009737891         81,267,440      LLC-store-misses                                              (40.01%)
   180.009737891    <not supported>      LLC-prefetch-misses                                         
   210.011563799    107,797,709,634      instructions                                                  (60.00%)
   210.011563799        738,569,828      LLC-loads                                                     (60.00%)
   210.011563799        183,667,313      LLC-load-misses           #   24.75% of all LL-cache hits     (59.99%)
   210.011563799        227,682,444      LLC-stores                                                    (40.00%)
   210.011563799         81,092,454      LLC-store-misses                                              (40.01%)
   210.011563799    <not supported>      LLC-prefetch-misses                                         
   240.013571384    104,582,624,400      instructions                                                  (60.00%)
   240.013571384        757,732,141      LLC-loads                                                     (59.99%)
   240.013571384        183,951,466      LLC-load-misses           #   24.69% of all LL-cache hits     (60.00%)
   240.013571384        209,751,984      LLC-stores                                                    (40.01%)
   240.013571384         83,813,106      LLC-store-misses                                              (40.00%)
   240.013571384    <not supported>      LLC-prefetch-misses                                         
   270.015442507    101,360,812,710      instructions                                                  (60.00%)
   270.015442507        752,170,423      LLC-loads                                                     (59.99%)
   270.015442507        181,771,249      LLC-load-misses           #   24.35% of all LL-cache hits     (60.00%)
   270.015442507        207,734,093      LLC-stores                                                    (40.01%)
   270.015442507         81,347,039      LLC-store-misses                                              (40.01%)
   270.015442507    <not supported>      LLC-prefetch-misses                                         
   300.017670238    102,424,547,323      instructions                                                  (60.01%)
   300.017670238        748,514,045      LLC-loads                                                     (59.99%)
   300.017670238        178,418,819      LLC-load-misses           #   23.90% of all LL-cache hits     (59.99%)
   300.017670238        209,028,936      LLC-stores                                                    (40.01%)
   300.017670238         79,303,691      LLC-store-misses                                              (40.01%)
   300.017670238    <not supported>      LLC-prefetch-misses                                         
   330.019918718    102,534,178,899      instructions                                                  (60.01%)
   330.019918718        753,827,044      LLC-loads                                                     (60.00%)
   330.019918718        181,096,264      LLC-load-misses           #   24.22% of all LL-cache hits     (59.99%)
   330.019918718        207,288,620      LLC-stores                                                    (40.00%)
   330.019918718         78,940,687      LLC-store-misses                                              (40.01%)
   330.019918718    <not supported>      LLC-prefetch-misses                                         
   360.022054703    102,342,828,429      instructions                                                  (60.01%)
   360.022054703        747,696,468      LLC-loads                                                     (60.00%)
   360.022054703        179,945,701      LLC-load-misses           #   24.07% of all LL-cache hits     (60.00%)
   360.022054703        206,693,281      LLC-stores                                                    (40.00%)
   360.022054703         79,166,576      LLC-store-misses                                              (40.00%)
   360.022054703    <not supported>      LLC-prefetch-misses                                         
   390.024204241    100,546,327,347      instructions                                                  (60.01%)
   390.024204241        740,584,165      LLC-loads                                                     (60.00%)
   390.024204241        177,032,625      LLC-load-misses           #   23.70% of all LL-cache hits     (60.00%)
   390.024204241        207,048,927      LLC-stores                                                    (40.00%)
   390.024204241         78,416,764      LLC-store-misses                                              (40.00%)
   390.024204241    <not supported>      LLC-prefetch-misses                                         
   420.026359692    105,021,691,777      instructions                                                  (60.00%)
   420.026359692        715,537,068      LLC-loads                                                     (60.00%)
   420.026359692        178,158,673      LLC-load-misses           #   23.95% of all LL-cache hits     (59.99%)
   420.026359692        222,203,554      LLC-stores                                                    (40.00%)
   420.026359692         76,089,080      LLC-store-misses                                              (40.01%)
   420.026359692    <not supported>      LLC-prefetch-misses                                         
   450.028635953    108,268,026,491      instructions                                                  (60.00%)
