Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

02:20:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:35 AM  all   10.54    0.00    3.61    0.00    0.00    0.86    0.00    0.00    0.00   84.98
02:21:05 AM  all   10.72    0.00    3.62    0.01    0.00    0.82    0.00    0.00    0.00   84.83
02:21:35 AM  all   10.56    0.00    3.60    0.01    0.00    0.84    0.00    0.00    0.00   84.99
02:22:05 AM  all   10.48    0.00    3.55    0.00    0.00    0.90    0.00    0.00    0.00   85.07
02:22:35 AM  all   10.09    0.00    3.66    0.01    0.00    0.84    0.00    0.00    0.00   85.40
02:23:05 AM  all    9.81    0.00    3.58    0.01    0.00    0.84    0.00    0.00    0.00   85.76
02:23:35 AM  all    9.87    0.00    3.53    0.01    0.00    0.84    0.00    0.00    0.00   85.75
02:24:05 AM  all   10.00    0.00    3.51    0.00    0.00    0.81    0.00    0.00    0.00   85.68
02:24:35 AM  all    9.78    0.00    3.58    0.01    0.00    0.85    0.00    0.00    0.00   85.77
02:25:05 AM  all    9.53    0.00    3.58    0.00    0.00    0.82    0.00    0.00    0.00   86.07
02:25:35 AM  all    9.98    0.00    3.45    0.01    0.00    0.87    0.00    0.00    0.00   85.70
02:26:05 AM  all   10.26    0.00    3.52    0.00    0.00    0.84    0.00    0.00    0.00   85.37
02:26:35 AM  all    9.98    0.00    3.56    0.01    0.00    0.86    0.00    0.00    0.00   85.58
02:27:05 AM  all    9.77    0.00    3.53    0.01    0.00    0.86    0.00    0.00    0.00   85.84
02:27:35 AM  all    9.98    0.00    3.50    0.00    0.00    0.87    0.00    0.00    0.00   85.65
02:28:05 AM  all    9.65    0.00    3.49    0.01    0.00    0.87    0.00    0.00    0.00   85.98
02:28:35 AM  all    9.69    0.00    3.56    0.01    0.00    0.84    0.00    0.00    0.00   85.90
02:29:05 AM  all    9.75    0.00    3.55    0.00    0.00    0.88    0.00    0.00    0.00   85.81
02:29:35 AM  all    9.84    0.00    3.46    0.01    0.00    0.88    0.00    0.00    0.00   85.81
02:30:05 AM  all    9.43    0.00    3.56    0.01    0.00    0.85    0.00    0.00    0.00   86.15
02:30:35 AM  all    9.55    0.00    3.55    0.01    0.00    0.85    0.00    0.00    0.00   86.04
02:31:05 AM  all    9.59    0.00    3.53    0.00    0.00    0.88    0.00    0.00    0.00   86.00
02:31:35 AM  all    9.40    0.00    3.50    0.01    0.00    0.87    0.00    0.00    0.00   86.21
02:32:05 AM  all    9.45    0.00    3.56    0.01    0.00    0.85    0.00    0.00    0.00   86.14
Average:     all    9.91    0.00    3.55    0.01    0.00    0.85    0.00    0.00    0.00   85.69
