Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:44:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:45:50 AM  all   16.96    0.00   13.09    0.06    0.00    0.41    0.00    0.00    0.00   69.47
09:46:50 AM  all   52.44    0.00   14.87    0.07    0.00    0.58    0.00    0.00    0.00   32.04
09:47:50 AM  all   57.05    0.00   21.14    0.04    0.00    0.44    0.00    0.00    0.00   21.32
09:48:50 AM  all   61.46    0.00   20.17    0.03    0.00    0.47    0.00    0.00    0.00   17.86
09:49:50 AM  all   54.91    0.00   18.54    0.03    0.00    0.53    0.00    0.00    0.00   26.00
09:50:50 AM  all   47.60    0.00   15.79    0.05    0.00    0.74    0.00    0.00    0.00   35.82
09:51:50 AM  all   49.07    0.00   13.62    0.02    0.00    0.61    0.00    0.00    0.00   36.67
09:52:50 AM  all   56.11    0.00   18.81    0.04    0.00    0.54    0.00    0.00    0.00   24.49
09:53:50 AM  all   55.32    0.00   22.47    0.03    0.00    0.46    0.00    0.00    0.00   21.72
09:54:50 AM  all   56.05    0.00   18.58    0.04    0.00    0.55    0.00    0.00    0.00   24.78
09:55:50 AM  all   45.97    0.00   14.50    0.04    0.00    0.63    0.00    0.00    0.00   38.85
09:56:50 AM  all   45.59    0.00   14.03    0.03    0.00    0.63    0.00    0.00    0.00   39.72
Average:     all   49.88    0.00   17.14    0.04    0.00    0.55    0.00    0.00    0.00   32.39
