Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:05:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:06:20 AM  all   17.52    0.00   12.85    0.06    0.00    0.43    0.00    0.00    0.00   69.13
10:07:20 AM  all   51.26    0.00   14.54    0.07    0.00    0.56    0.00    0.00    0.00   33.58
10:08:20 AM  all   56.70    0.00   20.01    0.04    0.00    0.55    0.00    0.00    0.00   22.69
10:09:20 AM  all   61.04    0.00   19.46    0.03    0.00    0.53    0.00    0.00    0.00   18.95
10:10:20 AM  all   55.78    0.00   17.41    0.03    0.00    0.61    0.00    0.00    0.00   26.16
10:11:20 AM  all   46.20    0.00   14.99    0.05    0.00    0.71    0.00    0.00    0.00   38.06
10:12:20 AM  all   52.39    0.00   13.88    0.02    0.00    0.67    0.00    0.00    0.00   33.04
10:13:20 AM  all   57.06    0.00   20.78    0.04    0.00    0.46    0.00    0.00    0.00   21.66
10:14:20 AM  all   57.40    0.00   22.38    0.03    0.00    0.50    0.00    0.00    0.00   19.69
10:15:20 AM  all   54.07    0.00   17.66    0.04    0.00    0.51    0.00    0.00    0.00   27.72
10:16:20 AM  all   49.25    0.00   14.44    0.04    0.00    0.65    0.00    0.00    0.00   35.61
10:17:20 AM  all   46.80    0.00   13.52    0.04    0.00    0.62    0.00    0.00    0.00   39.02
Average:     all   50.47    0.00   16.83    0.04    0.00    0.57    0.00    0.00    0.00   32.10
