Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

01:07:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:08:11 AM  all   17.73    0.00   13.00    0.07    0.00    0.41    0.00    0.00    0.00   68.79
01:09:11 AM  all   53.20    0.00   14.64    0.08    0.00    0.57    0.00    0.00    0.00   31.52
01:10:11 AM  all   56.32    0.00   20.00    0.04    0.00    0.45    0.00    0.00    0.00   23.19
01:11:11 AM  all   60.58    0.00   19.83    0.04    0.00    0.49    0.00    0.00    0.00   19.06
01:12:11 AM  all   54.81    0.00   17.85    0.03    0.00    0.52    0.00    0.00    0.00   26.79
01:13:11 AM  all   49.09    0.00   15.69    0.05    0.00    0.70    0.00    0.00    0.00   34.46
01:14:11 AM  all   49.46    0.00   13.54    0.03    0.00    0.59    0.00    0.00    0.00   36.38
01:15:11 AM  all   57.72    0.00   20.33    0.04    0.00    0.48    0.00    0.00    0.00   21.43
01:16:11 AM  all   55.92    0.00   22.31    0.03    0.00    0.49    0.00    0.00    0.00   21.25
01:17:11 AM  all   54.37    0.00   17.41    0.03    0.00    0.57    0.00    0.00    0.00   27.62
01:18:11 AM  all   46.51    0.00   14.22    0.05    0.00    0.68    0.00    0.00    0.00   38.53
01:19:11 AM  all   46.29    0.00   13.54    0.03    0.00    0.65    0.00    0.00    0.00   39.49
Average:     all   50.17    0.00   16.87    0.04    0.00    0.55    0.00    0.00    0.00   32.37
