Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:02:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:03:43 PM  all   17.45    0.00   10.06    0.05    0.00    0.57    0.00    0.00    0.00   71.88
08:04:43 PM  all   36.51    0.00   11.76    0.09    0.00    0.49    0.00    0.00    0.00   51.15
08:05:43 PM  all   37.27    0.00   10.97    0.04    0.00    0.47    0.00    0.00    0.00   51.25
08:06:43 PM  all   36.13    0.00   11.09    0.05    0.00    0.47    0.00    0.00    0.00   52.26
08:07:43 PM  all   37.68    0.00   11.91    0.04    0.00    0.54    0.00    0.00    0.00   49.83
08:08:43 PM  all   31.42    0.00   11.40    0.05    0.00    0.58    0.00    0.00    0.00   56.55
08:09:43 PM  all   34.55    0.00   10.66    0.03    0.00    0.49    0.00    0.00    0.00   54.27
08:10:43 PM  all   35.69    0.00   10.67    0.04    0.00    0.50    0.00    0.00    0.00   53.10
08:11:43 PM  all   34.51    0.00   11.26    0.04    0.00    0.58    0.00    0.00    0.00   53.61
08:12:43 PM  all   37.66    0.00   10.53    0.05    0.00    0.52    0.00    0.00    0.00   51.25
08:13:43 PM  all   31.68    0.00   10.64    0.05    0.00    0.58    0.00    0.00    0.00   57.05
08:14:43 PM  all   30.02    0.00   10.42    0.04    0.00    0.59    0.00    0.00    0.00   58.94
Average:     all   33.37    0.00   10.95    0.05    0.00    0.53    0.00    0.00    0.00   55.10
