Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:07:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:08:50 AM  all   15.15    0.00   12.27    0.04    0.00    0.45    0.00    0.00    0.00   72.08
08:09:50 AM  all   49.35    0.00   14.24    0.07    0.00    0.56    0.00    0.00    0.00   35.78
08:10:50 AM  all   56.15    0.00   19.90    0.04    0.00    0.51    0.00    0.00    0.00   23.40
08:11:50 AM  all   58.34    0.00   20.44    0.03    0.00    0.48    0.00    0.00    0.00   20.71
08:12:50 AM  all   56.63    0.00   18.57    0.02    0.00    0.57    0.00    0.00    0.00   24.21
08:13:50 AM  all   44.56    0.00   14.71    0.04    0.00    0.67    0.00    0.00    0.00   40.03
08:14:50 AM  all   50.50    0.00   13.59    0.02    0.00    0.57    0.00    0.00    0.00   35.31
08:15:50 AM  all   58.03    0.00   20.38    0.03    0.00    0.41    0.00    0.00    0.00   21.15
08:16:50 AM  all   56.84    0.00   22.31    0.02    0.00    0.44    0.00    0.00    0.00   20.38
08:17:50 AM  all   56.04    0.00   17.98    0.03    0.00    0.58    0.00    0.00    0.00   25.37
08:18:50 AM  all   43.46    0.00   13.86    0.03    0.00    0.62    0.00    0.00    0.00   42.03
08:19:50 AM  all   48.11    0.00   14.15    0.04    0.00    0.66    0.00    0.00    0.00   37.05
Average:     all   49.43    0.00   16.87    0.04    0.00    0.54    0.00    0.00    0.00   33.13
