Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:47:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:48:43 PM  all    9.70    0.00    9.30    0.02    0.00    0.90    0.00    0.00    0.00   80.08
06:49:43 PM  all   10.64    0.00    9.58    0.02    0.00    0.86    0.00    0.00    0.00   78.90
06:50:43 PM  all   10.59    0.00    9.41    0.02    0.00    0.82    0.00    0.00    0.00   79.16
06:51:43 PM  all    9.60    0.00    9.24    0.02    0.00    0.83    0.00    0.00    0.00   80.32
06:52:43 PM  all    9.26    0.00    9.07    0.01    0.00    0.89    0.00    0.00    0.00   80.76
06:53:43 PM  all   10.90    0.00    9.60    0.02    0.00    0.84    0.00    0.00    0.00   78.63
06:54:43 PM  all    9.57    0.00    9.21    0.02    0.00    0.83    0.00    0.00    0.00   80.38
06:55:43 PM  all   10.58    0.00    9.55    0.02    0.00    0.89    0.00    0.00    0.00   78.97
06:56:43 PM  all    9.52    0.00    9.42    0.02    0.00    0.87    0.00    0.00    0.00   80.17
06:57:43 PM  all    9.22    0.00    9.32    0.01    0.00    0.86    0.00    0.00    0.00   80.59
06:58:43 PM  all    9.15    0.00    9.31    0.02    0.00    0.90    0.00    0.00    0.00   80.63
06:59:43 PM  all   11.04    0.00    9.69    0.02    0.00    0.82    0.00    0.00    0.00   78.42
Average:     all    9.98    0.00    9.39    0.02    0.00    0.86    0.00    0.00    0.00   79.75
