Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:00:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:01:14 AM  all   13.13    0.00   11.75    0.03    0.00    0.59    0.00    0.00    0.00   74.49
05:02:14 AM  all   32.66    0.00   13.35    0.07    0.00    0.46    0.00    0.00    0.00   53.46
05:03:14 AM  all   33.35    0.00   12.57    0.03    0.00    0.48    0.00    0.00    0.00   53.57
05:04:14 AM  all   32.73    0.00   12.75    0.03    0.00    0.49    0.00    0.00    0.00   54.00
05:05:14 AM  all   33.74    0.00   13.49    0.03    0.00    0.54    0.00    0.00    0.00   52.21
05:06:14 AM  all   26.92    0.00   13.01    0.03    0.00    0.54    0.00    0.00    0.00   59.50
05:07:14 AM  all   30.62    0.00   12.09    0.03    0.00    0.50    0.00    0.00    0.00   56.76
05:08:14 AM  all   31.35    0.00   12.16    0.03    0.00    0.49    0.00    0.00    0.00   55.97
05:09:14 AM  all   30.45    0.00   12.72    0.03    0.00    0.59    0.00    0.00    0.00   56.22
05:10:14 AM  all   33.52    0.00   11.92    0.04    0.00    0.53    0.00    0.00    0.00   54.00
05:11:14 AM  all   27.30    0.00   12.08    0.03    0.00    0.57    0.00    0.00    0.00   60.02
05:12:14 AM  all   25.75    0.00   11.80    0.03    0.00    0.59    0.00    0.00    0.00   61.83
Average:     all   29.28    0.00   12.47    0.03    0.00    0.53    0.00    0.00    0.00   57.68
