Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:21:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:22:07 AM  all   22.52    0.00   15.32    0.04    0.00    0.32    0.00    0.00    0.00   61.81
07:23:07 AM  all   53.79    0.00   15.71    0.07    0.00    0.56    0.00    0.00    0.00   29.87
07:24:07 AM  all   55.89    0.00   19.20    0.03    0.00    0.44    0.00    0.00    0.00   24.43
07:25:07 AM  all   61.75    0.00   21.91    0.02    0.00    0.43    0.00    0.00    0.00   15.88
07:26:07 AM  all   56.12    0.00   20.27    0.03    0.00    0.48    0.00    0.00    0.00   23.10
07:27:07 AM  all   49.94    0.00   17.40    0.03    0.00    0.65    0.00    0.00    0.00   31.98
07:28:07 AM  all   51.05    0.00   15.50    0.02    0.00    0.56    0.00    0.00    0.00   32.87
07:29:07 AM  all   59.39    0.00   20.05    0.03    0.00    0.45    0.00    0.00    0.00   20.08
07:30:07 AM  all   56.37    0.00   22.40    0.02    0.00    0.49    0.00    0.00    0.00   20.72
07:31:07 AM  all   55.22    0.00   19.10    0.03    0.00    0.49    0.00    0.00    0.00   25.16
07:32:07 AM  all   48.71    0.00   17.06    0.03    0.00    0.57    0.00    0.00    0.00   33.63
07:33:07 AM  all   48.28    0.00   16.32    0.03    0.00    0.53    0.00    0.00    0.00   34.84
Average:     all   51.59    0.00   18.36    0.03    0.00    0.50    0.00    0.00    0.00   29.52
