Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:20:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:21:25 PM  all   16.06    0.00   10.97    0.04    0.00    0.55    0.00    0.00    0.00   72.39
09:22:25 PM  all   35.45    0.00   12.58    0.06    0.00    0.45    0.00    0.00    0.00   51.47
09:23:25 PM  all   36.05    0.00   11.88    0.04    0.00    0.45    0.00    0.00    0.00   51.58
09:24:25 PM  all   35.48    0.00   11.97    0.03    0.00    0.49    0.00    0.00    0.00   52.03
09:25:25 PM  all   36.32    0.00   12.85    0.02    0.00    0.52    0.00    0.00    0.00   50.29
09:26:25 PM  all   29.89    0.00   12.16    0.03    0.00    0.56    0.00    0.00    0.00   57.35
09:27:25 PM  all   33.28    0.00   11.55    0.02    0.00    0.48    0.00    0.00    0.00   54.66
09:28:25 PM  all   34.13    0.00   11.61    0.03    0.00    0.50    0.00    0.00    0.00   53.74
09:29:25 PM  all   33.31    0.00   12.03    0.03    0.00    0.54    0.00    0.00    0.00   54.10
09:30:25 PM  all   36.48    0.00   11.35    0.04    0.00    0.51    0.00    0.00    0.00   51.63
09:31:25 PM  all   30.61    0.00   11.53    0.03    0.00    0.58    0.00    0.00    0.00   57.25
09:32:25 PM  all   28.69    0.00   11.47    0.03    0.00    0.56    0.00    0.00    0.00   59.25
Average:     all   32.13    0.00   11.83    0.03    0.00    0.52    0.00    0.00    0.00   55.49
