Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

03:25:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:11 PM  all   12.95    0.00    6.88    0.00    0.00    1.33    0.00    0.00    0.00   78.84
03:26:41 PM  all   12.80    0.00    7.96    0.01    0.00    1.27    0.00    0.00    0.00   77.97
03:27:11 PM  all   12.77    0.00    6.91    0.01    0.00    1.33    0.00    0.00    0.00   78.98
03:27:41 PM  all   12.67    0.00    7.82    0.00    0.00    1.27    0.00    0.00    0.00   78.23
03:28:11 PM  all   12.57    0.00    7.26    0.01    0.00    1.30    0.00    0.00    0.00   78.86
03:28:41 PM  all   12.37    0.00    7.47    0.00    0.00    1.35    0.00    0.00    0.00   78.81
03:29:11 PM  all   12.21    0.00    7.13    0.01    0.00    1.31    0.00    0.00    0.00   79.35
03:29:41 PM  all   12.33    0.00    7.30    0.01    0.00    1.31    0.00    0.00    0.00   79.05
03:30:11 PM  all   12.04    0.00    7.21    0.00    0.00    1.28    0.00    0.00    0.00   79.47
03:30:41 PM  all   11.87    0.00    7.21    0.01    0.00    1.32    0.00    0.00    0.00   79.58
03:31:11 PM  all   12.03    0.00    7.40    0.01    0.00    1.31    0.00    0.00    0.00   79.26
03:31:41 PM  all   12.10    0.00    7.24    0.01    0.00    1.28    0.00    0.00    0.00   79.37
03:32:11 PM  all   11.87    0.00    7.34    0.00    0.00    1.29    0.00    0.00    0.00   79.49
03:32:41 PM  all   11.78    0.00    7.25    0.00    0.00    1.28    0.00    0.00    0.00   79.69
03:33:11 PM  all   11.87    0.00    7.07    0.01    0.00    1.31    0.00    0.00    0.00   79.74
03:33:41 PM  all   11.79    0.00    7.24    0.01    0.00    1.31    0.00    0.00    0.00   79.65
03:34:11 PM  all   11.68    0.00    7.29    0.01    0.00    1.31    0.00    0.00    0.00   79.72
03:34:41 PM  all   11.75    0.00    7.03    0.01    0.00    1.29    0.00    0.00    0.00   79.93
03:35:11 PM  all   11.70    0.00    7.41    0.00    0.00    1.29    0.00    0.00    0.00   79.60
03:35:41 PM  all   11.65    0.00    7.19    0.01    0.00    1.27    0.00    0.00    0.00   79.88
03:36:11 PM  all   11.84    0.00    7.27    0.01    0.00    1.29    0.00    0.00    0.00   79.58
03:36:41 PM  all   11.57    0.00    7.13    0.01    0.00    1.26    0.00    0.00    0.00   80.04
03:37:11 PM  all   11.51    0.00    7.45    0.00    0.00    1.27    0.00    0.00    0.00   79.77
03:37:41 PM  all   11.54    0.00    6.97    0.01    0.00    1.30    0.00    0.00    0.00   80.18
Average:     all   12.05    0.00    7.27    0.01    0.00    1.30    0.00    0.00    0.00   79.38
