Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:11:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:12:43 AM  all   14.72    0.00   11.40    0.04    0.00    0.59    0.00    0.00    0.00   73.25
05:13:43 AM  all   34.90    0.00   13.54    0.07    0.00    0.44    0.00    0.00    0.00   51.05
05:14:43 AM  all   35.49    0.00   12.81    0.04    0.00    0.48    0.00    0.00    0.00   51.18
05:15:43 AM  all   34.42    0.00   12.56    0.03    0.00    0.50    0.00    0.00    0.00   52.49
05:16:43 AM  all   35.02    0.00   13.28    0.04    0.00    0.56    0.00    0.00    0.00   51.11
05:17:43 AM  all   28.69    0.00   12.65    0.03    0.00    0.56    0.00    0.00    0.00   58.07
05:18:43 AM  all   31.94    0.00   11.97    0.03    0.00    0.50    0.00    0.00    0.00   55.56
05:19:43 AM  all   33.20    0.00   12.03    0.03    0.00    0.49    0.00    0.00    0.00   54.25
05:20:43 AM  all   32.19    0.00   12.71    0.03    0.00    0.54    0.00    0.00    0.00   54.53
05:21:43 AM  all   34.99    0.00   11.78    0.03    0.00    0.52    0.00    0.00    0.00   52.68
05:22:43 AM  all   28.91    0.00   11.83    0.03    0.00    0.55    0.00    0.00    0.00   58.67
05:23:43 AM  all   27.16    0.00   11.59    0.03    0.00    0.59    0.00    0.00    0.00   60.63
Average:     all   30.96    0.00   12.34    0.04    0.00    0.53    0.00    0.00    0.00   56.13
