Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:33:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:34:54 PM  all   13.15    0.00   10.83    0.03    0.00    0.59    0.00    0.00    0.00   75.40
09:35:54 PM  all   33.27    0.00   12.67    0.07    0.00    0.45    0.00    0.00    0.00   53.54
09:36:54 PM  all   33.53    0.00   12.05    0.03    0.00    0.47    0.00    0.00    0.00   53.91
09:37:54 PM  all   33.10    0.00   11.94    0.03    0.00    0.49    0.00    0.00    0.00   54.43
09:38:54 PM  all   33.87    0.00   12.76    0.02    0.00    0.52    0.00    0.00    0.00   52.82
09:39:54 PM  all   27.28    0.00   12.22    0.03    0.00    0.58    0.00    0.00    0.00   59.88
09:40:54 PM  all   30.97    0.00   11.38    0.03    0.00    0.49    0.00    0.00    0.00   57.13
09:41:54 PM  all   31.56    0.00   11.25    0.03    0.00    0.52    0.00    0.00    0.00   56.64
09:42:54 PM  all   30.90    0.00   11.91    0.03    0.00    0.57    0.00    0.00    0.00   56.59
09:43:54 PM  all   33.81    0.00   11.26    0.03    0.00    0.56    0.00    0.00    0.00   54.34
09:44:54 PM  all   27.76    0.00   11.51    0.03    0.00    0.62    0.00    0.00    0.00   60.07
09:45:54 PM  all   26.03    0.00   11.15    0.03    0.00    0.66    0.00    0.00    0.00   62.13
Average:     all   29.60    0.00   11.74    0.03    0.00    0.54    0.00    0.00    0.00   58.08
