Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

12:44:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:45:40 AM  all   15.34    0.00   11.29    0.04    0.00    0.42    0.00    0.00    0.00   72.91
12:46:40 AM  all   52.34    0.00   13.59    0.07    0.00    0.58    0.00    0.00    0.00   33.42
12:47:40 AM  all   57.38    0.00   20.11    0.04    0.00    0.44    0.00    0.00    0.00   22.02
12:48:40 AM  all   61.42    0.00   19.29    0.04    0.00    0.52    0.00    0.00    0.00   18.73
12:49:40 AM  all   54.94    0.00   16.94    0.04    0.00    0.55    0.00    0.00    0.00   27.53
12:50:40 AM  all   47.59    0.00   13.58    0.03    0.00    0.75    0.00    0.00    0.00   38.06
12:51:40 AM  all   49.34    0.00   12.04    0.02    0.00    0.63    0.00    0.00    0.00   37.97
12:52:40 AM  all   58.03    0.00   18.98    0.03    0.00    0.53    0.00    0.00    0.00   22.42
12:53:40 AM  all   56.60    0.00   22.23    0.03    0.00    0.46    0.00    0.00    0.00   20.69
12:54:40 AM  all   55.72    0.00   17.10    0.04    0.00    0.60    0.00    0.00    0.00   26.54
12:55:40 AM  all   46.47    0.00   12.91    0.05    0.00    0.70    0.00    0.00    0.00   39.88
12:56:40 AM  all   46.01    0.00   12.13    0.03    0.00    0.70    0.00    0.00    0.00   41.13
Average:     all   50.11    0.00   15.86    0.04    0.00    0.57    0.00    0.00    0.00   33.42
