Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/11/2023 	_x86_64_	(40 CPU)

07:13:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:14:12 AM  all   16.84    0.00    7.99    0.01    0.00    2.11    0.00    0.00    0.00   73.06
07:14:42 AM  all   17.05    0.00    8.02    0.01    0.00    2.16    0.00    0.00    0.00   72.76
07:15:12 AM  all   17.05    0.00    7.83    0.01    0.00    2.13    0.00    0.00    0.00   72.99
07:15:42 AM  all   17.15    0.00    7.95    0.00    0.00    2.13    0.00    0.00    0.00   72.75
07:16:12 AM  all   17.07    0.00    7.95    0.01    0.00    2.13    0.00    0.00    0.00   72.85
07:16:42 AM  all   16.84    0.00    7.88    0.01    0.00    2.12    0.00    0.00    0.00   73.16
07:17:12 AM  all   16.87    0.00    7.80    0.01    0.00    2.07    0.00    0.00    0.00   73.25
07:17:42 AM  all   16.96    0.00    7.91    0.01    0.00    2.12    0.00    0.00    0.00   73.01
07:18:12 AM  all   16.94    0.00    7.98    0.01    0.00    2.12    0.00    0.00    0.00   72.95
07:18:42 AM  all   16.76    0.00    7.90    0.01    0.00    2.14    0.00    0.00    0.00   73.19
07:19:12 AM  all   16.64    0.00    7.89    0.01    0.00    2.10    0.00    0.00    0.00   73.37
07:19:42 AM  all   16.61    0.00    7.96    0.01    0.00    2.12    0.00    0.00    0.00   73.30
07:20:12 AM  all   16.79    0.00    7.86    0.01    0.00    2.12    0.00    0.00    0.00   73.22
07:20:42 AM  all   16.86    0.00    7.73    0.00    0.00    2.14    0.00    0.00    0.00   73.26
07:21:12 AM  all   16.69    0.00    7.91    0.01    0.00    2.10    0.00    0.00    0.00   73.29
07:21:42 AM  all   16.48    0.00    7.76    0.01    0.00    2.12    0.00    0.00    0.00   73.63
07:22:12 AM  all   16.82    0.00    7.90    0.01    0.00    2.14    0.00    0.00    0.00   73.13
07:22:42 AM  all   16.76    0.00    7.86    0.01    0.00    2.13    0.00    0.00    0.00   73.24
07:23:12 AM  all   16.35    0.00    7.86    0.00    0.00    2.14    0.00    0.00    0.00   73.65
07:23:42 AM  all   16.48    0.00    7.81    0.00    0.00    2.14    0.00    0.00    0.00   73.57
07:24:12 AM  all   16.65    0.00    7.82    0.01    0.00    2.21    0.00    0.00    0.00   73.30
07:24:42 AM  all   16.52    0.00    7.85    0.01    0.00    2.16    0.00    0.00    0.00   73.45
07:25:12 AM  all   16.57    0.00    7.81    0.01    0.00    2.13    0.00    0.00    0.00   73.48
07:25:42 AM  all   16.79    0.00    7.84    0.01    0.00    2.15    0.00    0.00    0.00   73.21
Average:     all   16.77    0.00    7.88    0.01    0.00    2.13    0.00    0.00    0.00   73.21
