Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

03:32:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:33:02 AM  all   11.79    0.00    9.40    0.01    0.00    0.81    0.00    0.00    0.00   77.99
03:34:02 AM  all   12.59    0.00    9.62    0.02    0.00    0.82    0.00    0.00    0.00   76.95
03:35:02 AM  all   11.71    0.00    9.40    0.02    0.00    0.89    0.00    0.00    0.00   77.99
03:36:02 AM  all   11.57    0.00    9.30    0.01    0.00    0.90    0.00    0.00    0.00   78.22
03:37:02 AM  all   11.25    0.00    9.16    0.02    0.00    0.87    0.00    0.00    0.00   78.70
03:38:02 AM  all   11.77    0.00    9.45    0.02    0.00    0.86    0.00    0.00    0.00   77.91
03:39:02 AM  all   11.30    0.00    9.28    0.02    0.00    0.89    0.00    0.00    0.00   78.51
03:40:02 AM  all   11.70    0.00    9.31    0.01    0.00    0.85    0.00    0.00    0.00   78.12
03:41:02 AM  all   11.16    0.00    9.43    0.02    0.00    0.89    0.00    0.00    0.00   78.50
03:42:02 AM  all   11.25    0.00    9.35    0.02    0.00    0.93    0.00    0.00    0.00   78.46
03:43:02 AM  all   11.15    0.00    9.32    0.01    0.00    0.90    0.00    0.00    0.00   78.62
03:44:02 AM  all   12.24    0.00    9.51    0.01    0.00    0.82    0.00    0.00    0.00   77.42
Average:     all   11.62    0.00    9.38    0.02    0.00    0.87    0.00    0.00    0.00   78.12
