Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:10:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:11:45 PM  all   17.87    0.00   10.34    0.05    0.00    0.49    0.00    0.00    0.00   71.26
11:12:45 PM  all   51.67    0.00   12.61    0.07    0.00    0.57    0.00    0.00    0.00   35.08
11:13:45 PM  all   58.51    0.00   18.87    0.03    0.00    0.47    0.00    0.00    0.00   22.12
11:14:45 PM  all   62.16    0.00   19.89    0.03    0.00    0.42    0.00    0.00    0.00   17.50
11:15:45 PM  all   58.12    0.00   16.10    0.03    0.00    0.55    0.00    0.00    0.00   25.21
11:16:45 PM  all   48.27    0.00   13.24    0.04    0.00    0.70    0.00    0.00    0.00   37.76
11:17:45 PM  all   51.51    0.00   11.77    0.03    0.00    0.56    0.00    0.00    0.00   36.13
11:18:45 PM  all   62.02    0.00   18.28    0.03    0.00    0.43    0.00    0.00    0.00   19.24
11:19:45 PM  all   59.32    0.00   21.07    0.03    0.00    0.43    0.00    0.00    0.00   19.15
11:20:45 PM  all   56.32    0.00   16.11    0.04    0.00    0.45    0.00    0.00    0.00   27.08
11:21:45 PM  all   48.58    0.00   12.93    0.03    0.00    0.64    0.00    0.00    0.00   37.82
11:22:45 PM  all   48.26    0.00   12.14    0.04    0.00    0.58    0.00    0.00    0.00   38.99
Average:     all   51.88    0.00   15.28    0.04    0.00    0.52    0.00    0.00    0.00   32.28
