Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:32:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:33:31 AM  all   15.75    0.00   13.62    0.05    0.00    0.36    0.00    0.00    0.00   70.23
08:34:31 AM  all   53.20    0.00   15.14    0.06    0.00    0.60    0.00    0.00    0.00   31.01
08:35:31 AM  all   55.75    0.00   20.53    0.04    0.00    0.49    0.00    0.00    0.00   23.19
08:36:31 AM  all   61.28    0.00   20.05    0.03    0.00    0.52    0.00    0.00    0.00   18.12
08:37:31 AM  all   54.01    0.00   17.29    0.04    0.00    0.60    0.00    0.00    0.00   28.05
08:38:31 AM  all   44.97    0.00   14.77    0.04    0.00    0.70    0.00    0.00    0.00   39.52
08:39:31 AM  all   52.25    0.00   14.12    0.02    0.00    0.65    0.00    0.00    0.00   32.95
08:40:31 AM  all   55.85    0.00   20.92    0.04    0.00    0.47    0.00    0.00    0.00   22.71
08:41:31 AM  all   57.52    0.00   22.34    0.03    0.00    0.47    0.00    0.00    0.00   19.64
08:42:31 AM  all   53.18    0.00   18.12    0.04    0.00    0.50    0.00    0.00    0.00   28.17
08:43:31 AM  all   48.19    0.00   14.66    0.04    0.00    0.68    0.00    0.00    0.00   36.43
08:44:31 AM  all   46.45    0.00   14.02    0.04    0.00    0.63    0.00    0.00    0.00   38.86
Average:     all   49.88    0.00   17.14    0.04    0.00    0.56    0.00    0.00    0.00   32.39
