Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

10:35:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:57 AM  all    2.18    0.00    1.01    0.01    0.00    0.11    0.00    0.00    0.00   96.69
10:36:27 AM  all    2.11    0.00    1.03    0.00    0.00    0.09    0.00    0.00    0.00   96.76
10:36:57 AM  all    2.05    0.00    1.01    0.01    0.00    0.09    0.00    0.00    0.00   96.84
10:37:27 AM  all    2.17    0.00    1.09    0.00    0.00    0.10    0.00    0.00    0.00   96.63
10:37:57 AM  all    2.13    0.00    1.02    0.00    0.00    0.10    0.00    0.00    0.00   96.75
10:38:27 AM  all    2.02    0.00    1.02    0.00    0.00    0.09    0.00    0.00    0.00   96.87
10:38:57 AM  all    2.14    0.00    1.07    0.01    0.00    0.09    0.00    0.00    0.00   96.69
10:39:27 AM  all    2.24    0.00    1.06    0.01    0.00    0.10    0.00    0.00    0.00   96.60
10:39:57 AM  all    2.12    0.00    1.03    0.01    0.00    0.08    0.00    0.00    0.00   96.77
10:40:27 AM  all    2.01    0.00    1.05    0.00    0.00    0.08    0.00    0.00    0.00   96.86
10:40:57 AM  all    2.34    0.00    1.15    0.01    0.00    0.08    0.00    0.00    0.00   96.43
10:41:27 AM  all    2.21    0.00    1.08    0.00    0.00    0.09    0.00    0.00    0.00   96.62
10:41:57 AM  all    2.10    0.00    1.06    0.01    0.00    0.08    0.00    0.00    0.00   96.76
10:42:27 AM  all    2.13    0.00    1.03    0.01    0.00    0.09    0.00    0.00    0.00   96.75
10:42:57 AM  all    2.12    0.00    1.06    0.01    0.00    0.09    0.00    0.00    0.00   96.72
10:43:27 AM  all    2.08    0.00    1.03    0.01    0.00    0.08    0.00    0.00    0.00   96.81
10:43:57 AM  all    2.16    0.00    1.05    0.03    0.00    0.08    0.00    0.00    0.00   96.68
10:44:27 AM  all    2.17    0.00    1.05    0.01    0.00    0.08    0.00    0.00    0.00   96.70
10:44:57 AM  all    2.15    0.00    1.00    0.00    0.00    0.07    0.00    0.00    0.00   96.77
10:45:27 AM  all    2.17    0.00    1.01    0.00    0.00    0.09    0.00    0.00    0.00   96.73
10:45:57 AM  all    2.21    0.00    1.10    0.00    0.00    0.09    0.00    0.00    0.00   96.60
10:46:27 AM  all    2.14    0.00    1.04    0.01    0.00    0.08    0.00    0.00    0.00   96.73
10:46:57 AM  all    2.11    0.00    1.05    0.00    0.00    0.09    0.00    0.00    0.00   96.74
10:47:27 AM  all    2.17    0.00    1.07    0.01    0.00    0.10    0.00    0.00    0.00   96.65
Average:     all    2.14    0.00    1.05    0.01    0.00    0.09    0.00    0.00    0.00   96.71
