Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:28:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:29:03 AM  all   17.06    0.00   11.37    0.05    0.00    0.58    0.00    0.00    0.00   70.94
04:30:03 AM  all   36.74    0.00   12.96    0.09    0.00    0.47    0.00    0.00    0.00   49.74
04:31:03 AM  all   36.88    0.00   12.29    0.04    0.00    0.50    0.00    0.00    0.00   50.29
04:32:03 AM  all   35.76    0.00   12.40    0.05    0.00    0.48    0.00    0.00    0.00   51.32
04:33:03 AM  all   37.26    0.00   13.15    0.04    0.00    0.53    0.00    0.00    0.00   49.03
04:34:03 AM  all   30.79    0.00   12.45    0.04    0.00    0.59    0.00    0.00    0.00   56.13
04:35:03 AM  all   34.69    0.00   11.74    0.04    0.00    0.50    0.00    0.00    0.00   53.03
04:36:03 AM  all   35.06    0.00   11.89    0.04    0.00    0.51    0.00    0.00    0.00   52.50
04:37:03 AM  all   34.33    0.00   12.57    0.05    0.00    0.57    0.00    0.00    0.00   52.47
04:38:03 AM  all   38.88    0.00   11.45    0.05    0.00    0.52    0.00    0.00    0.00   49.10
04:39:03 AM  all   30.94    0.00   11.76    0.04    0.00    0.59    0.00    0.00    0.00   56.67
04:40:03 AM  all   29.63    0.00   11.45    0.04    0.00    0.62    0.00    0.00    0.00   58.27
Average:     all   33.16    0.00   12.12    0.05    0.00    0.54    0.00    0.00    0.00   54.13
