Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

11:07:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:22 AM  all   18.65    0.00   12.54    0.05    0.00    0.37    0.00    0.00    0.00   68.39
11:09:22 AM  all   54.96    0.00   14.78    0.08    0.00    0.53    0.00    0.00    0.00   29.64
11:10:22 AM  all   57.48    0.00   19.71    0.04    0.00    0.45    0.00    0.00    0.00   22.32
11:11:22 AM  all   61.59    0.00   18.98    0.03    0.00    0.53    0.00    0.00    0.00   18.87
11:12:22 AM  all   56.72    0.00   17.55    0.03    0.00    0.52    0.00    0.00    0.00   25.18
11:13:22 AM  all   50.92    0.00   15.56    0.05    0.00    0.66    0.00    0.00    0.00   32.82
11:14:22 AM  all   52.07    0.00   13.55    0.03    0.00    0.57    0.00    0.00    0.00   33.78
11:15:22 AM  all   57.82    0.00   20.46    0.04    0.00    0.42    0.00    0.00    0.00   21.27
11:16:22 AM  all   58.07    0.00   21.88    0.03    0.00    0.49    0.00    0.00    0.00   19.53
11:17:22 AM  all   55.29    0.00   18.14    0.03    0.00    0.48    0.00    0.00    0.00   26.07
11:18:22 AM  all   51.62    0.00   14.51    0.04    0.00    0.63    0.00    0.00    0.00   33.20
11:19:22 AM  all   48.51    0.00   14.04    0.03    0.00    0.62    0.00    0.00    0.00   36.79
Average:     all   51.98    0.00   16.81    0.04    0.00    0.52    0.00    0.00    0.00   30.64
