Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/11/2023 	_x86_64_	(40 CPU)

06:30:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:31:05 AM  all    7.32    0.00    3.49    0.01    0.00    0.73    0.00    0.00    0.00   88.45
06:31:35 AM  all    6.97    0.00    3.51    0.01    0.00    0.73    0.00    0.00    0.00   88.78
06:32:05 AM  all    7.03    0.00    3.41    0.00    0.00    0.71    0.00    0.00    0.00   88.85
06:32:35 AM  all    7.17    0.00    3.52    0.01    0.00    0.71    0.00    0.00    0.00   88.58
06:33:05 AM  all    6.97    0.00    3.44    0.01    0.00    0.73    0.00    0.00    0.00   88.86
06:33:35 AM  all    6.92    0.00    3.48    0.01    0.00    0.71    0.00    0.00    0.00   88.89
06:34:05 AM  all    7.26    0.00    3.48    0.01    0.00    0.74    0.00    0.00    0.00   88.51
06:34:35 AM  all    7.09    0.00    3.54    0.01    0.00    0.73    0.00    0.00    0.00   88.64
06:35:05 AM  all    7.15    0.00    3.58    0.01    0.00    0.74    0.00    0.00    0.00   88.52
06:35:35 AM  all    7.06    0.00    3.47    0.00    0.00    0.70    0.00    0.00    0.00   88.76
06:36:05 AM  all    7.22    0.00    3.50    0.01    0.00    0.74    0.00    0.00    0.00   88.53
06:36:35 AM  all    7.06    0.00    3.58    0.01    0.00    0.73    0.00    0.00    0.00   88.62
06:37:05 AM  all    6.98    0.00    3.50    0.00    0.00    0.72    0.00    0.00    0.00   88.80
06:37:35 AM  all    7.03    0.00    3.46    0.01    0.00    0.73    0.00    0.00    0.00   88.77
06:38:05 AM  all    7.15    0.00    3.51    0.01    0.00    0.72    0.00    0.00    0.00   88.61
06:38:35 AM  all    7.08    0.00    3.50    0.01    0.00    0.71    0.00    0.00    0.00   88.71
06:39:05 AM  all    7.08    0.00    3.41    0.00    0.00    0.74    0.00    0.00    0.00   88.77
06:39:35 AM  all    7.10    0.00    3.52    0.01    0.00    0.71    0.00    0.00    0.00   88.66
06:40:05 AM  all    7.11    0.00    3.54    0.01    0.00    0.74    0.00    0.00    0.00   88.61
06:40:35 AM  all    7.11    0.00    3.50    0.01    0.00    0.73    0.00    0.00    0.00   88.65
06:41:05 AM  all    7.18    0.00    3.43    0.01    0.00    0.69    0.00    0.00    0.00   88.70
06:41:35 AM  all    7.11    0.00    3.47    0.00    0.00    0.76    0.00    0.00    0.00   88.65
06:42:05 AM  all    7.09    0.00    3.48    0.01    0.00    0.75    0.00    0.00    0.00   88.67
06:42:35 AM  all    7.08    0.00    3.51    0.00    0.00    0.75    0.00    0.00    0.00   88.67
Average:     all    7.10    0.00    3.49    0.01    0.00    0.73    0.00    0.00    0.00   88.68
