# started on Mon Dec 11 06:29:05 2023

#           time             counts unit events
   120.005188678     87,239,720,527      instructions                                                  (59.99%)
   120.005188678        693,129,264      LLC-loads                                                     (60.00%)
   120.005188678        168,454,916      LLC-load-misses           #   24.30% of all LL-cache hits     (60.03%)
   120.005188678        187,799,439      LLC-stores                                                    (40.00%)
   120.005188678         82,212,628      LLC-store-misses                                              (39.98%)
   120.005188678    <not supported>      LLC-prefetch-misses                                         
   150.007018232     83,393,386,584      instructions                                                  (59.98%)
   150.007018232        680,737,956      LLC-loads                                                     (60.00%)
   150.007018232        159,550,981      LLC-load-misses           #   23.23% of all LL-cache hits     (60.02%)
   150.007018232        183,802,007      LLC-stores                                                    (40.00%)
   150.007018232         75,652,791      LLC-store-misses                                              (39.98%)
   150.007018232    <not supported>      LLC-prefetch-misses                                         
   180.008807985     83,606,217,973      instructions                                                  (59.98%)
   180.008807985        684,996,498      LLC-loads                                                     (60.00%)
   180.008807985        163,888,317      LLC-load-misses           #   23.88% of all LL-cache hits     (60.02%)
   180.008807985        182,754,671      LLC-stores                                                    (40.00%)
   180.008807985         80,384,888      LLC-store-misses                                              (39.98%)
   180.008807985    <not supported>      LLC-prefetch-misses                                         
   210.010626594     84,909,922,839      instructions                                                  (59.98%)
   210.010626594        684,838,281      LLC-loads                                                     (59.99%)
   210.010626594        161,949,849      LLC-load-misses           #   23.61% of all LL-cache hits     (60.02%)
   210.010626594        186,296,201      LLC-stores                                                    (40.01%)
   210.010626594         78,183,732      LLC-store-misses                                              (39.98%)
   210.010626594    <not supported>      LLC-prefetch-misses                                         
   240.012988347     83,513,369,671      instructions                                                  (59.98%)
   240.012988347        683,381,625      LLC-loads                                                     (59.99%)
   240.012988347        166,415,440      LLC-load-misses           #   24.28% of all LL-cache hits     (60.02%)
   240.012988347        184,136,998      LLC-stores                                                    (40.01%)
   240.012988347         81,375,544      LLC-store-misses                                              (39.98%)
   240.012988347    <not supported>      LLC-prefetch-misses                                         
