Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:32:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:33:38 PM  all   13.00    0.00    9.09    0.01    0.00    1.01    0.00    0.00    0.00   76.88
06:34:38 PM  all   13.96    0.00    9.34    0.03    0.00    0.93    0.00    0.00    0.00   75.74
06:35:38 PM  all   13.77    0.00    9.33    0.02    0.00    1.01    0.00    0.00    0.00   75.88
06:36:38 PM  all   12.66    0.00    9.13    0.01    0.00    1.09    0.00    0.00    0.00   77.11
06:37:38 PM  all   12.16    0.00    8.91    0.01    0.00    1.13    0.00    0.00    0.00   77.79
06:38:38 PM  all   14.11    0.00    9.43    0.02    0.00    1.01    0.00    0.00    0.00   75.43
06:39:38 PM  all   12.61    0.00    9.03    0.02    0.00    1.04    0.00    0.00    0.00   77.30
06:40:38 PM  all   13.72    0.00    9.28    0.02    0.00    1.01    0.00    0.00    0.00   75.96
06:41:38 PM  all   12.51    0.00    9.02    0.02    0.00    1.05    0.00    0.00    0.00   77.40
06:42:38 PM  all   12.19    0.00    8.92    0.01    0.00    1.05    0.00    0.00    0.00   77.84
06:43:38 PM  all   12.43    0.00    9.04    0.02    0.00    1.02    0.00    0.00    0.00   77.50
06:44:38 PM  all   14.17    0.00    9.45    0.02    0.00    1.00    0.00    0.00    0.00   75.36
Average:     all   13.11    0.00    9.16    0.02    0.00    1.03    0.00    0.00    0.00   76.68
