Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:45:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:46:24 AM  all    9.26    0.00    9.65    0.02    0.00    0.82    0.00    0.00    0.00   80.24
02:47:24 AM  all   10.16    0.00    9.85    0.02    0.00    0.81    0.00    0.00    0.00   79.16
02:48:24 AM  all    9.81    0.00    9.71    0.02    0.00    0.83    0.00    0.00    0.00   79.62
02:49:24 AM  all    9.15    0.00    9.43    0.01    0.00    0.83    0.00    0.00    0.00   80.57
02:50:24 AM  all    8.53    0.00    9.36    0.02    0.00    0.80    0.00    0.00    0.00   81.28
02:51:24 AM  all   10.39    0.00    9.72    0.02    0.00    0.85    0.00    0.00    0.00   79.03
02:52:24 AM  all    8.97    0.00    9.59    0.02    0.00    0.81    0.00    0.00    0.00   80.62
02:53:24 AM  all    9.85    0.00    9.68    0.02    0.00    0.80    0.00    0.00    0.00   79.65
02:54:24 AM  all    8.97    0.00    9.56    0.02    0.00    0.86    0.00    0.00    0.00   80.59
02:55:24 AM  all    8.74    0.00    9.29    0.02    0.00    0.83    0.00    0.00    0.00   81.12
02:56:24 AM  all    8.61    0.00    9.44    0.01    0.00    0.83    0.00    0.00    0.00   81.10
02:57:24 AM  all   10.36    0.00    9.86    0.02    0.00    0.86    0.00    0.00    0.00   78.90
Average:     all    9.40    0.00    9.60    0.02    0.00    0.83    0.00    0.00    0.00   80.16
