Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:49:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:50:07 PM  all   13.20    0.00   10.50    0.04    0.00    0.59    0.00    0.00    0.00   75.68
09:51:07 PM  all   33.28    0.00   12.30    0.07    0.00    0.45    0.00    0.00    0.00   53.90
09:52:07 PM  all   33.76    0.00   11.72    0.03    0.00    0.50    0.00    0.00    0.00   53.98
09:53:07 PM  all   32.93    0.00   11.65    0.04    0.00    0.49    0.00    0.00    0.00   54.90
09:54:07 PM  all   34.27    0.00   12.35    0.03    0.00    0.53    0.00    0.00    0.00   52.81
09:55:07 PM  all   27.46    0.00   11.89    0.04    0.00    0.58    0.00    0.00    0.00   60.03
09:56:07 PM  all   30.79    0.00   10.95    0.03    0.00    0.52    0.00    0.00    0.00   57.71
09:57:07 PM  all   31.53    0.00   10.90    0.03    0.00    0.53    0.00    0.00    0.00   57.02
09:58:07 PM  all   30.63    0.00   11.47    0.03    0.00    0.58    0.00    0.00    0.00   57.28
09:59:07 PM  all   34.24    0.00   10.93    0.03    0.00    0.53    0.00    0.00    0.00   54.26
10:00:07 PM  all   27.80    0.00   10.96    0.04    0.00    0.58    0.00    0.00    0.00   60.62
10:01:07 PM  all   26.06    0.00   10.84    0.03    0.00    0.61    0.00    0.00    0.00   62.46
Average:     all   29.65    0.00   11.37    0.04    0.00    0.54    0.00    0.00    0.00   58.40
