Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:14:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:15:35 PM  all   18.89    0.00   12.72    0.02    0.00    0.48    0.00    0.00    0.00   67.89
05:16:35 PM  all   18.91    0.00   12.74    0.02    0.00    0.53    0.00    0.00    0.00   67.81
05:17:35 PM  all   18.92    0.00   12.70    0.02    0.00    0.53    0.00    0.00    0.00   67.84
05:18:35 PM  all   17.81    0.00   14.21    0.02    0.00    0.50    0.00    0.00    0.00   67.46
05:19:35 PM  all   17.71    0.00   14.15    0.01    0.00    0.50    0.00    0.00    0.00   67.62
05:20:35 PM  all   19.28    0.00   14.36    0.02    0.00    0.48    0.00    0.00    0.00   65.85
05:21:35 PM  all   17.88    0.00   14.28    0.01    0.00    0.49    0.00    0.00    0.00   67.34
05:22:35 PM  all   18.69    0.00   14.31    0.02    0.00    0.50    0.00    0.00    0.00   66.48
05:23:35 PM  all   17.92    0.00   14.41    0.01    0.00    0.52    0.00    0.00    0.00   67.14
05:24:35 PM  all   17.57    0.00   14.34    0.01    0.00    0.51    0.00    0.00    0.00   67.57
05:25:35 PM  all   17.62    0.00   14.19    0.01    0.00    0.51    0.00    0.00    0.00   67.67
05:26:35 PM  all   19.13    0.00   14.40    0.02    0.00    0.50    0.00    0.00    0.00   65.96
Average:     all   18.36    0.00   13.90    0.02    0.00    0.50    0.00    0.00    0.00   67.22
