Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

02:18:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:19:14 AM  all   17.41    0.00   11.64    0.05    0.00    0.43    0.00    0.00    0.00   70.47
02:20:14 AM  all   54.41    0.00   14.07    0.08    0.00    0.57    0.00    0.00    0.00   30.87
02:21:14 AM  all   57.32    0.00   20.06    0.04    0.00    0.43    0.00    0.00    0.00   22.16
02:22:14 AM  all   62.55    0.00   19.72    0.03    0.00    0.48    0.00    0.00    0.00   17.21
02:23:14 AM  all   56.54    0.00   17.04    0.03    0.00    0.49    0.00    0.00    0.00   25.89
02:24:14 AM  all   49.19    0.00   14.76    0.05    0.00    0.69    0.00    0.00    0.00   35.31
02:25:14 AM  all   50.83    0.00   12.80    0.03    0.00    0.62    0.00    0.00    0.00   35.72
02:26:14 AM  all   59.92    0.00   19.87    0.04    0.00    0.52    0.00    0.00    0.00   19.66
02:27:14 AM  all   56.93    0.00   22.51    0.03    0.00    0.43    0.00    0.00    0.00   20.10
02:28:14 AM  all   57.40    0.00   17.65    0.03    0.00    0.51    0.00    0.00    0.00   24.41
02:29:14 AM  all   47.32    0.00   13.14    0.04    0.00    0.60    0.00    0.00    0.00   38.90
02:30:14 AM  all   49.45    0.00   13.29    0.04    0.00    0.68    0.00    0.00    0.00   36.55
Average:     all   51.61    0.00   16.38    0.04    0.00    0.54    0.00    0.00    0.00   31.43
