Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

09:40:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:41:00 PM  all    7.63    0.00   78.95    0.00    0.00    0.50    0.00    0.00    0.00   12.92
09:41:30 PM  all    9.89    0.00   69.57    0.00    0.00    0.62    0.00    0.00    0.00   19.91
09:42:00 PM  all    7.91    0.00   77.50    0.00    0.00    0.49    0.00    0.00    0.00   14.09
09:42:30 PM  all    9.57    0.00   70.51    0.00    0.00    0.63    0.00    0.00    0.00   19.28
09:43:00 PM  all    7.98    0.00   77.23    0.00    0.00    0.52    0.00    0.00    0.00   14.26
09:43:30 PM  all    9.83    0.00   69.49    0.00    0.00    0.68    0.00    0.00    0.00   20.00
09:44:00 PM  all    7.39    0.00   79.05    0.00    0.00    0.50    0.00    0.00    0.00   13.05
09:44:30 PM  all    9.79    0.00   69.34    0.00    0.00    0.69    0.00    0.00    0.00   20.18
09:45:00 PM  all    7.51    0.00   79.33    0.01    0.00    0.44    0.00    0.00    0.00   12.71
09:45:30 PM  all   10.07    0.00   68.03    0.00    0.00    0.70    0.00    0.00    0.00   21.20
09:46:00 PM  all    7.98    0.00   77.78    0.00    0.00    0.52    0.00    0.00    0.00   13.71
09:46:30 PM  all    9.91    0.00   69.38    0.01    0.00    0.69    0.00    0.00    0.00   20.00
09:47:00 PM  all    7.53    0.00   78.20    0.00    0.00    0.51    0.00    0.00    0.00   13.76
09:47:30 PM  all    9.95    0.00   69.46    0.00    0.00    0.68    0.00    0.00    0.00   19.91
09:48:00 PM  all    7.61    0.00   78.41    0.00    0.00    0.48    0.00    0.00    0.00   13.50
09:48:30 PM  all    9.86    0.00   70.03    0.00    0.00    0.63    0.00    0.00    0.00   19.47
09:49:00 PM  all    7.58    0.00   77.76    0.00    0.00    0.51    0.00    0.00    0.00   14.15
09:49:30 PM  all    9.33    0.00   71.00    0.00    0.00    0.64    0.00    0.00    0.00   19.02
09:50:00 PM  all    8.24    0.00   75.94    0.00    0.00    0.53    0.00    0.00    0.00   15.28
09:50:30 PM  all    9.50    0.00   70.82    0.00    0.00    0.64    0.00    0.00    0.00   19.03
09:51:00 PM  all    7.91    0.00   77.12    0.00    0.00    0.50    0.00    0.00    0.00   14.46
09:51:30 PM  all    9.47    0.00   71.62    0.00    0.00    0.64    0.00    0.00    0.00   18.27
09:52:00 PM  all    8.25    0.00   74.87    0.00    0.00    0.55    0.00    0.00    0.00   16.32
09:52:30 PM  all    9.07    0.00   71.86    0.00    0.00    0.60    0.00    0.00    0.00   18.47
Average:     all    8.74    0.00   73.89    0.00    0.00    0.58    0.00    0.00    0.00   16.79
