Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:28:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:29:46 AM  all   11.99    0.00    9.22    0.02    0.00    0.97    0.00    0.00    0.00   77.80
02:30:46 AM  all   12.94    0.00    9.24    0.02    0.00    0.92    0.00    0.00    0.00   76.87
02:31:46 AM  all   11.91    0.00    9.04    0.01    0.00    0.95    0.00    0.00    0.00   78.09
02:32:46 AM  all   11.66    0.00    8.98    0.02    0.00    0.97    0.00    0.00    0.00   78.38
02:33:46 AM  all   11.42    0.00    9.03    0.02    0.00    0.95    0.00    0.00    0.00   78.57
02:34:46 AM  all   12.54    0.00    9.26    0.02    0.00    0.91    0.00    0.00    0.00   77.27
02:35:46 AM  all   11.69    0.00    9.13    0.01    0.00    0.95    0.00    0.00    0.00   78.21
02:36:46 AM  all   12.03    0.00    9.23    0.02    0.00    0.92    0.00    0.00    0.00   77.79
02:37:46 AM  all   11.85    0.00    9.11    0.02    0.00    0.94    0.00    0.00    0.00   78.09
02:38:46 AM  all   11.48    0.00    9.10    0.02    0.00    0.92    0.00    0.00    0.00   78.49
02:39:46 AM  all   11.57    0.00    9.04    0.01    0.00    0.94    0.00    0.00    0.00   78.44
02:40:46 AM  all   12.55    0.00    9.31    0.02    0.00    0.91    0.00    0.00    0.00   77.22
Average:     all   11.97    0.00    9.14    0.02    0.00    0.94    0.00    0.00    0.00   77.93
