Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

08:43:53 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:44:23 AM  all    6.81    0.00   84.45    0.00    0.00    0.40    0.00    0.00    0.00    8.35
08:44:53 AM  all   10.95    0.00   67.39    0.00    0.00    0.76    0.00    0.00    0.00   20.89
08:45:23 AM  all    6.61    0.00   84.09    0.00    0.00    0.37    0.00    0.00    0.00    8.94
08:45:53 AM  all   11.96    0.00   64.66    0.00    0.00    0.80    0.00    0.00    0.00   22.58
08:46:23 AM  all    5.80    0.00   86.60    0.00    0.00    0.33    0.00    0.00    0.00    7.27
08:46:53 AM  all   12.42    0.00   62.30    0.01    0.00    0.86    0.00    0.00    0.00   24.42
08:47:23 AM  all    5.31    0.00   88.17    0.00    0.00    0.28    0.00    0.00    0.00    6.23
08:47:53 AM  all   12.99    0.00   60.57    0.00    0.00    0.93    0.00    0.00    0.00   25.51
08:48:23 AM  all    5.28    0.00   88.64    0.00    0.00    0.30    0.00    0.00    0.00    5.78
08:48:53 AM  all   13.53    0.00   58.13    0.00    0.00    0.90    0.00    0.00    0.00   27.44
08:49:23 AM  all    5.24    0.00   87.74    0.00    0.00    0.30    0.00    0.00    0.00    6.72
08:49:53 AM  all   14.06    0.00   54.32    0.01    0.00    1.03    0.00    0.00    0.00   30.59
08:50:23 AM  all    5.48    0.00   87.26    0.00    0.00    0.30    0.00    0.00    0.00    6.96
08:50:53 AM  all   15.48    0.00   49.55    0.00    0.00    1.09    0.00    0.00    0.00   33.87
08:51:23 AM  all    5.99    0.00   85.44    0.01    0.00    0.33    0.00    0.00    0.00    8.22
08:51:53 AM  all   13.90    0.00   54.73    0.00    0.00    0.97    0.00    0.00    0.00   30.39
08:52:23 AM  all    6.29    0.00   83.78    0.00    0.00    0.38    0.00    0.00    0.00    9.55
08:52:53 AM  all   14.01    0.00   53.39    0.00    0.00    0.98    0.00    0.00    0.00   31.62
08:53:23 AM  all    6.53    0.00   82.69    0.01    0.00    0.41    0.00    0.00    0.00   10.37
08:53:53 AM  all   13.33    0.00   54.49    0.00    0.00    0.98    0.00    0.00    0.00   31.20
08:54:23 AM  all    7.01    0.00   79.05    0.00    0.00    0.47    0.00    0.00    0.00   13.47
08:54:53 AM  all   12.44    0.00   58.47    0.00    0.00    0.91    0.00    0.00    0.00   28.17
08:55:23 AM  all   10.71    0.00   62.14    0.00    0.00    0.83    0.00    0.00    0.00   26.31
08:55:53 AM  all   11.72    0.00   61.73    0.00    0.00    0.82    0.00    0.00    0.00   25.73
Average:     all    9.72    0.00   70.91    0.00    0.00    0.65    0.00    0.00    0.00   18.71
