# started on Tue Dec 12 05:49:57 2023

#           time             counts unit events
   120.012908422     22,181,521,789      instructions                                                  (60.02%)
   120.012908422        182,650,047      LLC-loads                                                     (60.02%)
   120.012908422         34,399,802      LLC-load-misses           #   18.83% of all LL-cache hits     (60.01%)
   120.012908422         48,229,878      LLC-stores                                                    (39.99%)
   120.012908422         18,461,764      LLC-store-misses                                              (39.99%)
   120.012908422    <not supported>      LLC-prefetch-misses                                         
   150.017525670     21,588,364,551      instructions                                                  (60.00%)
   150.017525670        182,137,232      LLC-loads                                                     (60.00%)
   150.017525670         34,134,470      LLC-load-misses           #   18.71% of all LL-cache hits     (60.00%)
   150.017525670         49,052,775      LLC-stores                                                    (40.00%)
   150.017525670         18,091,271      LLC-store-misses                                              (40.00%)
   150.017525670    <not supported>      LLC-prefetch-misses                                         
   180.020732144     21,837,548,204      instructions                                                  (60.00%)
   180.020732144        180,120,664      LLC-loads                                                     (60.00%)
   180.020732144         32,765,693      LLC-load-misses           #   18.04% of all LL-cache hits     (60.00%)
   180.020732144         48,618,699      LLC-stores                                                    (40.00%)
   180.020732144         18,177,017      LLC-store-misses                                              (40.01%)
   180.020732144    <not supported>      LLC-prefetch-misses                                         
   210.024977284     21,384,426,848      instructions                                                  (60.01%)
   210.024977284        178,226,036      LLC-loads                                                     (60.00%)
   210.024977284         32,668,738      LLC-load-misses           #   18.07% of all LL-cache hits     (59.99%)
   210.024977284         48,598,851      LLC-stores                                                    (39.99%)
   210.024977284         18,141,887      LLC-store-misses                                              (40.00%)
   210.024977284    <not supported>      LLC-prefetch-misses                                         
   240.027774935     22,613,060,024      instructions                                                  (60.01%)
   240.027774935        180,787,113      LLC-loads                                                     (60.01%)
   240.027774935         34,356,690      LLC-load-misses           #   19.00% of all LL-cache hits     (60.00%)
   240.027774935         49,368,201      LLC-stores                                                    (39.99%)
   240.027774935         18,581,916      LLC-store-misses                                              (40.00%)
   240.027774935    <not supported>      LLC-prefetch-misses                                         
   270.030697531     21,651,601,371      instructions                                                  (60.00%)
   270.030697531        180,917,444      LLC-loads                                                     (60.01%)
   270.030697531         35,734,781      LLC-load-misses           #   19.76% of all LL-cache hits     (60.00%)
   270.030697531         48,122,117      LLC-stores                                                    (39.99%)
   270.030697531         19,239,290      LLC-store-misses                                              (40.00%)
   270.030697531    <not supported>      LLC-prefetch-misses                                         
   300.034200939     21,581,393,899      instructions                                                  (60.00%)
   300.034200939        182,447,587      LLC-loads                                                     (60.01%)
   300.034200939         37,677,950      LLC-load-misses           #   20.81% of all LL-cache hits     (60.00%)
   300.034200939         47,161,548      LLC-stores                                                    (40.00%)
   300.034200939         19,086,809      LLC-store-misses                                              (40.00%)
   300.034200939    <not supported>      LLC-prefetch-misses                                         
   330.038198827     21,076,448,053      instructions                                                  (60.00%)
   330.038198827        176,799,771      LLC-loads                                                     (60.00%)
   330.038198827         31,813,438      LLC-load-misses           #   17.62% of all LL-cache hits     (60.00%)
   330.038198827         47,229,116      LLC-stores                                                    (40.00%)
   330.038198827         18,803,431      LLC-store-misses                                              (40.00%)
   330.038198827    <not supported>      LLC-prefetch-misses                                         
   360.041959420     26,647,264,508      instructions                                                  (60.01%)
   360.041959420        193,363,754      LLC-loads                                                     (60.00%)
   360.041959420         42,646,566      LLC-load-misses           #   23.44% of all LL-cache hits     (59.99%)
   360.041959420         52,663,356      LLC-stores                                                    (40.00%)
   360.041959420         21,081,515      LLC-store-misses                                              (40.01%)
   360.041959420    <not supported>      LLC-prefetch-misses                                         
   390.045850473     21,598,902,079      instructions                                                  (60.01%)
   390.045850473        182,146,096      LLC-loads                                                     (60.01%)
