Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

05:51:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:51:57 AM  all    1.46    0.00    0.61    0.00    0.00    0.08    0.00    0.00    0.00   97.85
05:52:27 AM  all    1.44    0.00    0.61    0.00    0.00    0.06    0.00    0.00    0.00   97.89
05:52:57 AM  all    1.43    0.00    0.60    0.01    0.00    0.07    0.00    0.00    0.00   97.90
05:53:27 AM  all    1.41    0.00    0.61    0.01    0.00    0.06    0.00    0.00    0.00   97.92
05:53:57 AM  all    1.46    0.00    0.62    0.00    0.00    0.07    0.00    0.00    0.00   97.85
05:54:27 AM  all    1.44    0.00    0.63    0.00    0.00    0.07    0.00    0.00    0.00   97.86
05:54:57 AM  all    1.39    0.00    0.65    0.00    0.00    0.06    0.00    0.00    0.00   97.89
05:55:27 AM  all    1.41    0.00    0.60    0.00    0.00    0.07    0.00    0.00    0.00   97.93
05:55:57 AM  all    1.61    0.00    0.67    0.00    0.00    0.05    0.00    0.00    0.00   97.67
05:56:27 AM  all    1.44    0.00    0.64    0.00    0.00    0.06    0.00    0.00    0.00   97.86
05:56:57 AM  all    1.40    0.00    0.62    0.01    0.00    0.06    0.00    0.00    0.00   97.92
05:57:27 AM  all    1.45    0.00    0.64    0.00    0.00    0.06    0.00    0.00    0.00   97.84
05:57:57 AM  all    1.51    0.00    0.64    0.00    0.00    0.05    0.00    0.00    0.00   97.80
05:58:27 AM  all    1.41    0.00    0.60    0.01    0.00    0.06    0.00    0.00    0.00   97.92
05:58:57 AM  all    1.46    0.00    0.64    0.00    0.00    0.05    0.00    0.00    0.00   97.86
05:59:27 AM  all    1.40    0.00    0.61    0.00    0.00    0.05    0.00    0.00    0.00   97.93
05:59:57 AM  all    1.52    0.00    0.64    0.01    0.00    0.06    0.00    0.00    0.00   97.78
06:00:27 AM  all    1.44    0.00    0.64    0.00    0.00    0.06    0.00    0.00    0.00   97.86
06:00:57 AM  all    1.52    0.00    0.62    0.01    0.00    0.05    0.00    0.00    0.00   97.80
06:01:27 AM  all    1.47    0.00    0.62    0.00    0.00    0.06    0.00    0.00    0.00   97.84
06:01:57 AM  all    1.40    0.00    0.64    0.00    0.00    0.05    0.00    0.00    0.00   97.91
06:02:27 AM  all    1.56    0.00    0.63    0.01    0.00    0.04    0.00    0.00    0.00   97.75
06:02:57 AM  all    1.50    0.00    0.64    0.01    0.00    0.05    0.00    0.00    0.00   97.81
06:03:27 AM  all    1.39    0.00    0.63    0.00    0.00    0.06    0.00    0.00    0.00   97.92
Average:     all    1.45    0.00    0.63    0.00    0.00    0.06    0.00    0.00    0.00   97.86
