Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:56:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:57:13 AM  all   14.89    0.00   12.42    0.05    0.00    0.48    0.00    0.00    0.00   72.16
07:58:13 AM  all   50.46    0.00   14.77    0.07    0.00    0.54    0.00    0.00    0.00   34.16
07:59:13 AM  all   56.77    0.00   19.86    0.04    0.00    0.41    0.00    0.00    0.00   22.92
08:00:13 AM  all   59.84    0.00   20.08    0.03    0.00    0.51    0.00    0.00    0.00   19.53
08:01:13 AM  all   53.34    0.00   17.66    0.03    0.00    0.57    0.00    0.00    0.00   28.40
08:02:13 AM  all   46.62    0.00   15.03    0.04    0.00    0.70    0.00    0.00    0.00   37.61
08:03:13 AM  all   48.06    0.00   13.36    0.02    0.00    0.64    0.00    0.00    0.00   37.92
08:04:13 AM  all   58.30    0.00   19.75    0.03    0.00    0.48    0.00    0.00    0.00   21.45
08:05:13 AM  all   56.50    0.00   22.16    0.03    0.00    0.48    0.00    0.00    0.00   20.82
08:06:13 AM  all   56.34    0.00   18.04    0.03    0.00    0.54    0.00    0.00    0.00   25.05
08:07:13 AM  all   42.45    0.00   13.85    0.03    0.00    0.63    0.00    0.00    0.00   43.04
08:08:13 AM  all   47.69    0.00   13.99    0.03    0.00    0.66    0.00    0.00    0.00   37.62
Average:     all   49.27    0.00   16.75    0.04    0.00    0.55    0.00    0.00    0.00   33.39
