Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:44:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:45:58 PM  all   27.93    0.00   22.64    0.03    0.00    0.35    0.00    0.00    0.00   49.04
10:46:58 PM  all   41.48    0.00   22.58    0.05    0.00    0.35    0.00    0.00    0.00   35.53
10:47:58 PM  all   42.32    0.00   21.78    0.03    0.00    0.38    0.00    0.00    0.00   35.49
10:48:58 PM  all   39.13    0.00   26.43    0.03    0.00    0.36    0.00    0.00    0.00   34.06
10:49:58 PM  all   39.80    0.00   27.22    0.03    0.00    0.39    0.00    0.00    0.00   32.56
10:50:58 PM  all   34.38    0.00   26.48    0.02    0.00    0.42    0.00    0.00    0.00   38.70
10:51:58 PM  all   37.86    0.00   25.73    0.02    0.00    0.37    0.00    0.00    0.00   36.02
10:52:58 PM  all   38.59    0.00   25.30    0.03    0.00    0.36    0.00    0.00    0.00   35.73
10:53:58 PM  all   37.86    0.00   25.51    0.03    0.00    0.40    0.00    0.00    0.00   36.19
10:54:58 PM  all   40.71    0.00   24.95    0.03    0.00    0.36    0.00    0.00    0.00   33.94
10:55:58 PM  all   35.19    0.00   25.14    0.03    0.00    0.42    0.00    0.00    0.00   39.22
10:56:58 PM  all   34.54    0.00   23.94    0.03    0.00    0.40    0.00    0.00    0.00   41.10
Average:     all   37.47    0.00   24.81    0.03    0.00    0.38    0.00    0.00    0.00   37.31
