Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:19:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:20:03 AM  all   16.22    0.00   13.14    0.05    0.00    0.43    0.00    0.00    0.00   70.16
09:21:03 AM  all   52.36    0.00   15.00    0.08    0.00    0.57    0.00    0.00    0.00   31.99
09:22:03 AM  all   57.37    0.00   20.57    0.04    0.00    0.50    0.00    0.00    0.00   21.53
09:23:03 AM  all   61.18    0.00   20.70    0.03    0.00    0.47    0.00    0.00    0.00   17.62
09:24:03 AM  all   54.57    0.00   17.59    0.03    0.00    0.52    0.00    0.00    0.00   27.29
09:25:03 AM  all   47.96    0.00   15.68    0.05    0.00    0.70    0.00    0.00    0.00   35.61
09:26:03 AM  all   49.12    0.00   13.61    0.03    0.00    0.62    0.00    0.00    0.00   36.62
09:27:03 AM  all   57.94    0.00   21.11    0.03    0.00    0.49    0.00    0.00    0.00   20.43
09:28:03 AM  all   56.06    0.00   23.51    0.03    0.00    0.49    0.00    0.00    0.00   19.91
09:29:03 AM  all   55.20    0.00   18.99    0.03    0.00    0.59    0.00    0.00    0.00   25.19
09:30:03 AM  all   47.07    0.00   14.50    0.04    0.00    0.67    0.00    0.00    0.00   37.71
09:31:03 AM  all   47.93    0.00   14.14    0.04    0.00    0.66    0.00    0.00    0.00   37.22
Average:     all   50.26    0.00   17.38    0.04    0.00    0.56    0.00    0.00    0.00   31.76
