Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:04:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:50 AM  all   16.04    0.00   12.21    0.05    0.00    0.45    0.00    0.00    0.00   71.25
07:06:50 AM  all   51.63    0.00   14.31    0.07    0.00    0.58    0.00    0.00    0.00   33.40
07:07:50 AM  all   56.57    0.00   20.16    0.03    0.00    0.42    0.00    0.00    0.00   22.81
07:08:50 AM  all   60.47    0.00   20.81    0.03    0.00    0.46    0.00    0.00    0.00   18.24
07:09:50 AM  all   53.74    0.00   18.29    0.03    0.00    0.50    0.00    0.00    0.00   27.44
07:10:50 AM  all   46.80    0.00   14.99    0.04    0.00    0.68    0.00    0.00    0.00   37.49
07:11:50 AM  all   48.60    0.00   13.30    0.02    0.00    0.63    0.00    0.00    0.00   37.44
07:12:50 AM  all   57.77    0.00   19.35    0.03    0.00    0.49    0.00    0.00    0.00   22.36
07:13:50 AM  all   56.91    0.00   22.44    0.02    0.00    0.46    0.00    0.00    0.00   20.17
07:14:50 AM  all   56.68    0.00   18.48    0.03    0.00    0.55    0.00    0.00    0.00   24.25
07:15:50 AM  all   43.28    0.00   13.70    0.04    0.00    0.67    0.00    0.00    0.00   42.31
07:16:50 AM  all   47.76    0.00   14.00    0.03    0.00    0.67    0.00    0.00    0.00   37.54
Average:     all   49.69    0.00   16.84    0.04    0.00    0.55    0.00    0.00    0.00   32.89
